;Typ;Position;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
7;C;Short;46453.566406;60000;0.0;0.04;3;0.6029;-0.012087711906546426;-107.22195991193666;-0.8985294654540542;-0.40122274609830205;-0.7661029808178003;-0.13145711074903976;-3796.302633986727;-651.4150033199676;13887536.541067977;6501.665475682701;-73.02981907841541;-32.15529419986045
8;C;Short;46453.566406;70000;0.0;0.04;6;0.6029;-0.00217744079805538;-26423.031593200463;-0.7150675009287977;-0.017569153025094045;-0.4879232762146217;8.249712006555497e-10;-4835.653861311707;8.17602964726407e-06;8839120.093625031;-1.925427710622638;-115.90150700199413;-1.2442443328921717
9;C;Short;46453.566406;55000;0.0;0.04;7;0.6029;-19.05692285642302;-24.989748903169584;-0.29207242171124553;-0.27945963445118854;-0.06961861401753171;-0.06268206148689798;-804.9628403786;-724.7591892963164;1253595.0689133655;3090.497966826553;-54.09608087612929;-51.67719016872109
10;C;Short;46453.566406;30000;0.0;0.04;8;0.6029;-9999.993649379165;-9999.999679283257;-3.5831657944233175e-07;-1.873114636766341e-08;1.980567385881208e-07;1.0749490901425808e-08;0.0026171705796115725;0.00014204642333084095;-3.6138991131367755;-0.0005373014072815274;2.1917022867771085;2.1917767164610713
Options; ; ;46453.566406;;0.0;0.04;;;-10019.064837388292;-36555.24298129883;-0.0005571381207351952;-0.014067311447328704;-0.00013325184220426022;-0.00042843016393105795;-1.5341113441447616;-2.4061092159367394;2399.489487790464;19.79117122266803;2.0845227888923725;-0.4294348292534082
