;Typ;Position;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
8;C;Short;42782.136719;70000;0.0;0.04;0;0.6173;-0.0;-22782.136719000002;;-0.018778807820655496;;;;-0.0;;;;-0.0
9;C;Short;42782.136719;55000;0.0;0.04;1;0.6173;-3.2360892448024867e-12;-5.726137272180639e-11;-2.450800673403938;-2.3158673598609796;-5.887569572148779;-5.247094589072244;-9957.251224349156;-8874.058876258347;112077622.02249473;273644.0335324415;-66.87125132613527;-63.17444821536931
10;C;Short;42782.136719;30000;0.0;0.04;2;0.6173;-9999.99999999995;-9999.999999999996;-8.57942547720482e-15;-1.4724291100709503e-16;1.4617432429464176e-14;2.5738276431614323e-16;4.944296459566158e-11;8.705883858211246e-13;-2.7884859817881795e-07;-1.3451462166358401e-11;0.5479452054789818;0.547945205479444
Options; ; ;42782.136719;;0.0;0.04;;;-9999.999999999955;-32782.13671900006;-9.372526447240538e-15;-0.013050441795704394;1.2712162372418457e-14;-9.086717375430555e-15;4.6220709236170274e-11;-1.523497120677332e-11;-2.4257927945781434e-07;4.738775421716892e-10;0.5479452054789601;0.1671474956546993
