;Typ;Position;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
7;C;Short;43206.738281;60000;0.0;0.04;0;0.6741;-0.0;-0.0;;;;;;;;;;
8;C;Short;43206.738281;70000;0.0;0.04;3;0.6741;-5.433061045134575e-11;-23192.535660753936;-1.3177736726200748;-0.01862346415784266;-1.6969648100719572;4.3218054620840466e-17;-9402.114891530187;2.3945170372527587e-13;38503246.74740992;-2.040927578944351;-107.48824706466371;-0.7087778759870677
9;C;Short;43206.738281;55000;0.0;0.04;4;0.6741;-0.2686744018138383;-0.4460882399977333;-0.5264450710144067;-0.5065288026526743;-0.25296069349176503;-0.23275846159379393;-1868.7211340580686;-1719.479221483578;5726345.878547157;14433.251784255846;-56.59672011116786;-54.41411535919719
10;C;Short;43206.738281;30000;0.0;0.04;5;0.6741;-9999.97645134107;-9999.998894632365;-1.4263040311791321e-06;-6.954061684358676e-08;8.417485253245196e-07;4.2789024902492775e-08;0.007772913437277513;0.00039512440666808723;-19.182033621698185;-0.0026711545148670615;1.36966762958477;1.3698534875867336
Options; ; ;43206.738281;;0.0;0.04;;;-10000.245125742938;-33192.9806436263;-1.5570150469377746e-05;-0.013019379404202294;-5.954513806269393e-06;-3.115204488093516e-06;-0.04243381804084911;-0.022989445394544072;134.6669660743778;-1.2328658806317294;1.3681102593041776;-0.08327351886038738
