;Typ;Position;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
7;C;Short;47128.003906;60000;0.0;0.04;9;0.6536;-78.94661718465385;-842.0289723441015;-0.2673927071573175;-0.15992888278819467;-0.06021219983830343;-0.017335306657013574;-970.3897104899618;-279.3786517238812;1275415.6855655252;996.9284735735314;-63.46669491550292;-36.9687656190069
8;C;Short;47128.003906;70000;0.0;0.04;12;0.6536;-16.318765637351753;-27065.352469325415;-0.3092879273446802;-0.017381080202351303;-0.08586707121554031;2.6107460023811183e-06;-1845.130446459523;0.05610028231746737;1821718.8988610865;-2.057555681431013;-98.39603090784006;-2.426656504882619
9;C;Short;47128.003906;55000;0.0;0.04;13;0.6536;-92.5049967687288;-105.61647418398024;-0.14524417284876356;-0.140039172052269;-0.01415517498668611;-0.01277990103682737;-329.51696116951933;-297.50209076634223;296539.7881800695;732.5277280530878;-48.169157452984294;-46.315321552862926
10;C;Short;47128.003906;30000;0.0;0.04;14;0.6536;-9997.223154822377;-9999.73714644972;-8.043102180396586e-05;-8.06789369102644e-06;2.2497859067239398e-05;2.4123238396891777e-06;0.5640120811201849;0.06047596729504619;-483.76359130200063;-0.14205233924769944;3.804766183417658;3.8325219037897433
Options; ; ;47128.003906;;0.0;0.04;;;-10184.993534413112;-38012.73506230322;-0.003966310372983568;-0.016309295666214346;-0.0007107812465423439;-0.00041701327585484964;-12.917302958202388;-6.959323573278191;15023.384816226342;22.61612316969292;2.647525116869029;-1.667192180803682
