Date,Positions,Spot,Price_digital,Price_spread,Delta_digital,Delta_spread,Gamma_digital,Gamma_spread,Vega_digital,Vega_spread,Theta_digital,Theta_spread,Rho_digital,Rho_spread
19/03/2022,Delta_hedge,42190.652344,475.347030408056,475.5415723994283,-0.23685012625933574,-0.23692448972666666,0,0,0,0,0,0,0,0
19/03/2022,Cash,42190.652344,29606.18460245013,29614.089469841583,0,0,0,0,0,0,0,0,0,0
19/03/2022,Portfolio,42190.652344,20088.670298218043,20093.63226440362,0.0,0.0,0.28025014827805284,0.2813243411553678,1452.3224693904774,1474.4986837184122,-9137893.257734256,-25132.877291956374,782.0403579666664,782.2898512124892
20/03/2022,Options,41247.824219,-9727.419780190012,-9730.537824319434,-0.011195917503177171,-0.011192891246710501,-3.1017189041017674e-05,-3.4380634895638666e-05,7.467807503159523,7.321572171497992,471.90671685808496,1.566474026563073,0.20310645305694605,0.20597606582404435
20/03/2022,Delta_hedge,41247.824219,461.80723714147734,461.68241064669854,-0.23582867616346334,-0.23590426909929596,0,0,0,0,0,0,0,0
20/03/2022,Cash,41247.824219,29619.72439571671,29627.948631594314,0,0,0,0,0,0,0,0,0,0
20/03/2022,Portfolio,41247.824219,20354.111852668175,20359.09321792158,0.0,0.0,0.5532055369594129,0.5553287731164316,2863.19601817939,2907.0462609269252,-18037674.29608924,-49611.091217341665,1543.5861976133363,1544.0807993995425
21/03/2022,Options,41077.996094,-9692.763530300614,-9695.529684926445,-0.01015990759441531,-0.010153185739040747,3.519107581490718e-05,3.2010104925525354e-05,10.525252141572436,10.394777612377947,-1428.875281403131,-3.660775596786635,0.7090938186952309,0.7138616801884912
21/03/2022,Delta_hedge,41077.996094,417.34864447879306,417.07252412997235,-0.23595998957983183,-0.2360273286637419,0,0,0,0,0,0,0,0
21/03/2022,Cash,41077.996094,29664.182988379394,29672.55851811104,0,0,0,0,0,0,0,0,0,0
21/03/2022,Portfolio,41077.996094,20388.768102557573,20394.10135731457,0.0,0.0,1.1045136980087271,1.108735794034409,5711.654802016305,5799.170391624825,-36013349.45424547,-99050.11909683199,3081.587805902134,3082.5211414523937
22/03/2022,Options,42358.808594,-9983.84825771663,-9986.13062831889,-0.009137742844131219,-0.009138754628162347,-0.00025895693052471064,-0.00026260777878881657,1.0718222121824574,0.9335819706993337,6853.703118986045,19.0560031725852,1.5608603600919186,1.5614651939073312
22/03/2022,Delta_hedge,42358.808594,387.0639001157475,387.10675808186056,-0.23569709793799093,-0.2357509797792895,0,0,0,0,0,0,0,0
22/03/2022,Cash,42358.808594,29694.46773274244,29702.524284159153,0,0,0,0,0,0,0,0,0,0
22/03/2022,Portfolio,42358.808594,20097.683375141554,20103.500413922124,0.0,0.0,2.2411504776718516,2.2496561209959127,11588.226624073464,11765.53385075943,-73073302.0396963,-200973.2906797018,6251.664561838786,6253.383819030438
23/03/2022,Options,42892.957031,-10063.858473637101,-10065.355763704805,-0.007240859840165907,-0.007241702642520685,-0.00040747501408519213,-0.0004108677552380994,-1.1330307736407996,-1.2464822780574436,9776.392222583287,27.01416663517141,2.565999201499485,2.566653056957243
23/03/2022,Delta_hedge,42892.957031,310.5818899917298,310.61804027691886,-0.2346272947878985,-0.23466220238512067,0,0,0,0,0,0,0,0
23/03/2022,Cash,42892.957031,29770.949742866458,29779.013001964096,0,0,0,0,0,0,0,0,0,0
23/03/2022,Portfolio,42892.957031,20017.673159221085,20024.27527853621,0.0,0.0,4.500421474908874,4.517320092294908,23269.658670933426,23624.79385569441,-146735664.03068444,-403550.4436254389,12552.014612862604,12554.959948134621
24/03/2022,Options,43960.933594,-10192.055762363358,-10193.158744264796,-0.007198766824031048,-0.007205053950546619,-0.0007912687190095322,-0.0007946178951467706,-7.292302592956595,-7.392680716527168,17866.553249845285,49.15929784864903,2.936903662105371,2.9351460599493855
24/03/2022,Delta_hedge,43960.933594,316.4645103099192,316.7408982611673,-0.2318434784959712,-0.23186856854323057,0,0,0,0,0,0,0,0
24/03/2022,Cash,43960.933594,29765.06712254827,29772.890143979846,0,0,0,0,0,0,0,0,0,0
24/03/2022,Portfolio,43960.933594,19889.475870494833,19896.472297976215,0.0,0.0,9.05926320809355,9.093080374026927,46843.022572532194,47556.87800970253,-295372048.10696065,-812310.4030875394,25264.331861033937,25269.707226758106
25/03/2022,Options,44348.730469,-10168.987369243743,-10169.660985790892,-0.006398086202923378,-0.006404200831787013,-0.0011739690811172635,-0.001176772229942683,-7.72601888385686,-7.796824081589937,24043.097559344627,66.02978917133748,3.3493255175591163,3.3479537984878314
25/03/2022,Delta_hedge,44348.730469,283.7470005308765,284.01817655826784,-0.2292960195636698,-0.22931120864664975,0,0,0,0,0,0,0,0
25/03/2022,Cash,44348.730469,29797.78463232731,29805.612865682746,0,0,0,0,0,0,0,0,0,0
25/03/2022,Portfolio,44348.730469,19912.544263614443,19919.97005645012,0.0,0.0,18.098135892104207,18.16530897784475,93581.45676583909,95005.53954103157,-590072006.1529034,-1622738.1001951967,50468.41655768995,50478.08853254815
26/03/2022,Options,44500.828125,-10111.03376350209,-10111.575795665754,-0.005345213455031187,-0.005352123441733805,-0.0016720134217636973,-0.00167530863504311,-6.764265168381383,-6.825438195912305,34695.694875071735,95.2444337468308,3.418359517778039,3.4171974727886547
26/03/2022,Delta_hedge,44500.828125,237.86642525378028,238.17392538437952,-0.22721001360021523,-0.22722219387160572,0,0,0,0,0,0,0,0
26/03/2022,Cash,44500.828125,29843.66520760441,29851.457116856633,0,0,0,0,0,0,0,0,0,0
26/03/2022,Portfolio,44500.828125,19970.4978693561,19978.055246575255,0.0,0.0,36.09207815349617,36.22583644341321,186623.1987956069,189462.08602025913,-1176736846.800453,-3236088.3481434896,100642.1876529496,100660.92250114675
27/03/2022,Options,46820.492188,-10245.90255317048,-10247.138421462683,-0.005092900667246926,-0.005116350936510062,-0.0007884005049043567,-0.0007934969649692943,-16.350971132402044,-16.46905861715712,18206.83753892457,50.20523543062487,2.4492969686627037,2.441642957778049
27/03/2022,Delta_hedge,46820.492188,238.45211590509467,239.5500690539358,-0.21883372161124964,-0.2188601174954971,0,0,0,0,0,0,0,0
27/03/2022,Cash,46820.492188,29843.079516953094,29850.080973187076,0,0,0,0,0,0,0,0,0,0
27/03/2022,Portfolio,46820.492188,19835.629079687707,19842.49262077833,0.0,0.0,72.67536672587852,72.94706780927994,375792.66522634553,381521.46248421445,-2369485118.939606,-6516420.115919045,202651.70702548523,202696.001899138
28/03/2022,Options,47128.003906,-10184.993534413112,-10185.763080519308,-0.003966310372983568,-0.00398401824691051,-0.0007107812465423439,-0.0007150265365168918,-12.917302958202388,-13.001293514729921,15023.384816226342,41.406450413108345,2.647525116869029,2.642327649949183
28/03/2022,Delta_hedge,47128.003906,186.9242907503779,187.75882750197377,-0.2161134079586263,-0.2161297368086182,0,0,0,0,0,0,0,0
28/03/2022,Cash,47128.003906,29894.60734210781,29901.872214739036,0,0,0,0,0,0,0,0,0,0
28/03/2022,Portfolio,47128.003906,19896.538098445075,19903.867961721702,0.0,0.0,144.90613694938855,145.4446240341012,749291.1241883982,760696.6678656037,-4724470579.063948,-12992673.503545217,404061.30860766297,404140.589418912
29/03/2022,Options,47465.730469,-10152.50998153509,-10153.042929142946,-0.0033545047128421325,-0.003368658727450084,-0.0006578667682312873,-0.0006615406929029186,-10.611722746323597,-10.674252524819256,13221.299383769174,36.42552951598415,2.6367922070108607,2.633091775053633
29/03/2022,Delta_hedge,47465.730469,159.22401655675492,159.89584719919023,-0.21389136712360765,-0.2139025951738787,0,0,0,0,0,0,0,0
29/03/2022,Cash,47465.730469,29922.307616301434,29929.73519504182,0,0,0,0,0,0,0,0,0,0
29/03/2022,Portfolio,47465.730469,19929.0216513231,19936.588113098063,0.0,0.0,289.3402259734172,290.41217428177833,1496145.021856804,1518901.8440164663,-9433546476.153778,-25942718.115283415,806804.0645895528,806953.2777812398
30/03/2022,Options,47062.664063,-10091.993933596064,-10092.231840358778,-0.0021055608813620626,-0.002112735833045356,-0.0004341484301926422,-0.00043636764696465693,-6.4061797801258376,-6.438462855356575,8487.746571154144,23.37336032037392,2.7378724794066907,2.7362447702021133
30/03/2022,Delta_hedge,47062.664063,99.09330442373694,99.43097676447603,-0.21443737056802628,-0.21444242567417998,0,0,0,0,0,0,0,0
30/03/2022,Cash,47062.664063,29982.43832843445,29990.200065476532,0,0,0,0,0,0,0,0,0,0
30/03/2022,Portfolio,47062.664063,19989.537699262124,19997.399201882232,0.0,0.0,576.9287819945393,579.0583110529527,2983234.460771735,3028569.128605593,-18809979263.113678,-51727667.015280366,1608721.732156714,1608997.3656890776
31/03/2022,Options,45538.675781,-10035.524580698218,-10035.588649026085,-0.0008973481072920403,-0.0008986805096293877,-0.00016584629804413707,-0.00016660409855925366,-2.455838677299266,-2.466378646585856,3384.029553220987,9.313980529800306,2.782229445049623,2.782000387948707
31/03/2022,Delta_hedge,45538.675781,40.864044520666226,40.924720358716534,-0.22037365840324497,-0.22037506530247444,0,0,0,0,0,0,0,0
31/03/2022,Cash,45538.675781,30040.66758833752,30048.70632188229,0,0,0,0,0,0,0,0,0,0
31/03/2022,Portfolio,45538.675781,20046.00705215997,20054.04239321492,0.0,0.0,1150.6072445887805,1154.8455733988624,5949662.6821473325,6040030.938749234,-37513985264.42112,-103163126.27046417,3208378.573182025,3208904.025040054
01/04/2022,Options,46281.644531,-10031.941672797024,-10031.969849327725,-0.000797892064675407,-0.0007987741974114745,-0.00016643611022837526,-0.00016682375109517222,-2.279705271935255,-2.2837689174918805,3036.2661035401075,8.338018683430295,2.5486026330676896,2.5484471869111816
01/04/2022,Delta_hedge,46281.644531,36.92775691141285,36.96858346513268,-0.2167585394697353,-0.21675914827547219,0,0,0,0,0,0,0,0
01/04/2022,Cash,46281.644531,30044.603875946774,30052.662458775874,0,0,0,0,0,0,0,0,0,0
01/04/2022,Portfolio,46281.644531,20049.589960061163,20057.66119291328,0.0,0.0,2300.8033401259004,2309.274516165962,11897200.06811249,12077883.537104875,-75014564376.93045,-206289031.36511293,6415609.181874075,6416648.875660046
02/04/2022,Options,45868.949219,-10018.278355336746,-10018.289615098542,-0.0005101441052263403,-0.0005104139746506499,-0.00011596563407922172,-0.00011607497468910436,-1.5005809584925605,-1.5017366138798642,2080.21666329892,5.7046205042899905,2.3540488675983373,2.353998508190009
02/04/2022,Delta_hedge,45868.949219,23.399774056999195,23.412152683918617,-0.21841089726090648,-0.21841114273768297,0,0,0,0,0,0,0,0
02/04/2022,Cash,45868.949219,30058.13185880119,30066.218889557087,0,0,0,0,0,0,0,0,0,0
02/04/2022,Portfolio,45868.949219,20063.253277521442,20071.341427142463,0.0,0.0,4598.472988509292,4615.4011774704095,23778196.612045545,24139303.7248154,-149926958146.437,-412296860.42962635,12822478.9738298,12824549.651306594
03/04/2022,Options,46453.566406,-10019.064837388292,-10019.075376411309,-0.0005571381207351952,-0.0005574057311215224,-0.00013325184220426022,-0.00013331841853127523,-1.5341113441447616,-1.5347935735659624,2399.489487790464,6.577229505582761,2.0845227888923725,2.0844732753859816
03/04/2022,Delta_hedge,46453.566406,25.881052688886435,25.893484145738622,-0.21567913106654857,-0.2156793579387531,0,0,0,0,0,0,0,0
03/04/2022,Cash,46453.566406,30055.650580169302,30063.73755809527,0,0,0,0,0,0,0,0,0,0
03/04/2022,Portfolio,46453.566406,20062.466795469896,20070.5556658297,0.0,0.0,9197.30657913559,9231.163806971563,47558258.279891536,48280498.32100538,-299865672263.17896,-824626006.948046,25645962.23164795,25650102.423093732
04/04/2022,Options,46622.675781,-10017.647305851686,-10017.657247045168,-0.0005410269605569552,-0.0005412843777231121,-0.00013624460568327263,-0.00013629826134807605,-1.4031466550067213,-1.4036946426708512,2653.882053028509,7.273768293733057,1.8283897810805603,1.828347403879063
04/04/2022,Delta_hedge,46622.675781,25.224124570826795,25.236126047904992,-0.21486641721096042,-0.2148666304375356,0,0,0,0,0,0,0,0
04/04/2022,Cash,46622.675781,30056.307508287362,30064.3949161931,0,0,0,0,0,0,0,0,0,0
04/04/2022,Portfolio,46622.675781,20063.884327006504,20071.973795195838,0.0,0.0,18393.313630274493,18461.02327766636,95109797.19261317,96554175.0944825,-599688974290.6224,-1649135494.2219026,51288299.72964619,51296579.460688196
05/04/2022,Options,45555.992188,-10004.998308820426,-10005.001884166788,-0.00019431880630017346,-0.00019443843529179662,-6.518739814311349e-05,-6.522365097190016e-05,-0.5677067383347453,-0.5680252231173515,1310.214778454344,3.5916245724823974,1.6170762603079558,1.6170598465570496
05/04/2022,Delta_hedge,45555.992188,8.852386021792187,8.85783583920003,-0.21961980912482165,-0.21961988760728227,0,0,0,0,0,0,0,0
05/04/2022,Cash,45555.992188,30072.679246836396,30080.773206401806,0,0,0,0,0,0,0,0,0,0
05/04/2022,Portfolio,45555.992188,20076.533324037762,20084.629158074218,0.0,0.0,36763.45028675084,36898.78193634823,190099748.9235659,192986672.5346673,-1198622294467.1902,-3296192743.4352837,102511971.40523842,102528513.97207424
06/04/2022,Options,43206.738281,-10000.245125742938,-10000.245852528311,-1.5570150469377746e-05,-1.5555517959811373e-05,-5.954513806269393e-06,-5.9753996122800014e-06,-0.04243381804084911,-0.04261643832452993,134.6669660743778,0.370252296372796,1.3681102593041776,1.3681126024608896
06/04/2022,Delta_hedge,43206.738281,0.6727354163261936,0.672103193314965,-0.2314510542477239,-0.2314510710688356,0,0,0,0,0,0,0,0
06/04/2022,Cash,43206.738281,30080.858897441864,30088.95893904769,0,0,0,0,0,0,0,0,0,0
06/04/2022,Portfolio,43206.738281,20081.286507115252,20089.385189712695,0.0,0.0,73509.4969694111,73780.09278109505,380109505.7346121,385881968.40463096,-2396677168064.11,-6590824782.550853,204975413.54834315,205008481.34180865
07/04/2022,Options,43503.847656,-10000.025411060991,-10000.025451329493,-1.8943341832334423e-06,-1.8962024993024126e-06,-1.2664172224774636e-06,-1.2683303330343464e-06,-0.006678251434315456,-0.006689079724845954,26.201981278401284,0.07189480268861281,1.0957334964048655,1.0957333555597983
07/04/2022,Delta_hedge,43503.847656,0.08241082571694086,0.0824921046545786,-0.22986530961892515,-0.22986531054455597,0,0,0,0,0,0,0,0
07/04/2022,Cash,43503.847656,30081.449222032472,30089.54855013635,0,0,0,0,0,0,0,0,0,0
07/04/2022,Portfolio,43503.847656,20081.506221797197,20089.605590911513,0.0,0.0,147017.38538324513,147558.5666937178,760210693.805714,771755469.862053,-4793301891353.92,-13181504950.483242,409946341.2193842,410012463.88014084
08/04/2022,Options,42287.664063,-9999.999997898361,-9999.999998154008,-1.3386100581501465e-09,-1.3138947389525742e-09,7.028261688186463e-11,4.10804939871951e-11,1.6138459969345885e-06,1.4675142074612502e-06,-0.001409610385839876,-2.3155682466469148e-06,0.8219177143741965,0.8219177164424948
08/04/2022,Delta_hedge,42287.664063,5.6606692450406286e-05,5.556153933496953e-05,-0.23647558264273952,-0.2364755826487849,0,0,0,0,0,0,0,0
08/04/2022,Cash,42287.664063,30081.531576251495,30089.630986679465,0,0,0,0,0,0,0,0,0,0
08/04/2022,Portfolio,42287.664063,20081.531634959825,20089.631044086997,0.0,0.0,294034.39866571705,295116.75947971334,1520419463.5193467,1543508984.125482,-9586591650868.227,-26362976499.540855,819891644.4559276,820023888.3953716
09/04/2022,Options,42782.136719,-9999.999999999955,-10000.000000000004,-9.372526447240538e-15,-7.921246569189564e-15,1.2712162372418457e-14,1.1920901561441514e-14,4.6220709236170274e-11,4.35582354109853e-11,-2.4257927945781434e-07,-6.23623488528641e-10,0.5479452054789601,0.5479452054790503
09/04/2022,Delta_hedge,42782.136719,4.0097670786828806e-10,3.3888785370797766e-10,-0.23374241603876808,-0.23374241603876922,0,0,0,0,0,0,0,0
09/04/2022,Cash,42782.136719,30081.531632857786,30089.631042240664,0,0,0,0,0,0,0,0,0,0
09/04/2022,Portfolio,42782.136719,20081.531632858234,20089.631042241,0.0,0.0,588068.7973929773,590233.5190136621,3040838927.356926,3087017968.5346246,-19173183303742.984,-52725953003.9266,1639783288.810603,1640047776.6686938
10/04/2022,Options,42207.671875,-10000.0,-10000.0,-1.036060643795654e-25,-0.0,3.381235313681549e-25,3.0422546459163226e-25,5.727719984792606e-22,5.153496020739893e-22,-6.467289154115198e-18,-0.0,0.273972602739726,0.2739726027397027
10/04/2022,Delta_hedge,42207.671875,4.372970769592822e-21,0.0,-0.23692375238358254,0,0,0,0,0,0,0,0,0
10/04/2022,Cash,42207.671875,30081.531632858187,30089.631042241002,0,0,0,0,0,0,0,0,0,0
10/04/2022,Portfolio,42207.671875,20081.531632858187,20089.631042241002,0.0,0.0,1176137.5947859574,1180467.038027324,6081677854.713866,6174035937.069247,-38346366607486.055,-105451906007.85316,3279566577.484783,3280095553.2010117
11/04/2022,Options,39521.902344,-10000.0,-10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
11/04/2022,Delta_hedge,39521.902344,0.0,0.0,0,0,0,0,0,0,0,0,0,0
11/04/2022,Cash,39521.902344,30081.531632858187,30089.631042241002,0,0,0,0,0,0,0,0,0,0
11/04/2022,Portfolio,39521.902344,20081.531632858187,20089.631042241002,0.0,0.0,2352275.1895719147,2360934.076054648,12163355709.427732,12348071874.138494,-76692733214972.11,-210903812015.70633,6559133154.969566,6560191106.402023
