,Typ,Position,Spot,Strike,Rate,Dividend,Maturity,Volatility,Price_digital,Price_spread,Delta_digital,Delta_spread,Gamma_digital,Gamma_spread,Vega_digital,Vega_spread,Theta_digital,Theta_spread,Rho_digital,Rho_spread
10,C,Short,46622.675781,70000,0.0,0.04,7,0.6267,-0.001095411202988229,-0.0016841498660482568,-0.5681097956120367,-0.5577089392249925,-0.3042660709122076,-0.2927036587981547,-3656.944730095243,-3517.9772076208887,5952344.542161243,15686.85489796838,-107.03475532285636,-105.04007053629995
Options, , ,46622.675781,,0.0,0.04,,,-0.001095411202988229,-0.0016841498660482568,-0.5681097956120367,-0.5577089392249925,-0.3042660709122076,-0.2927036587981547,-3656.944730095243,-3517.9772076208887,5952344.542161243,15686.85489796838,-107.03475532285636,-105.04007053629995
