,Typ,Position,Spot,Strike,Rate,Dividend,Maturity,Volatility,Price_digital,Price_spread,Delta_digital,Delta_spread,Gamma_digital,Gamma_spread,Vega_digital,Vega_spread,Theta_digital,Theta_spread,Rho_digital,Rho_spread
10,C,Short,39521.902344,30000,0.0,0.04,0,0.6593,-10000.0,-10000.0,,-0.0,,,,-0.0,,,-0.0,-0.0
Options, , ,39521.902344,,0.0,0.04,,,-10000.0,-10000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
