,Typ,Position,Spot,Strike,Rate,Dividend,Maturity,Volatility,Price_digital,Price_spread,Delta_digital,Delta_spread,Gamma_digital,Gamma_spread,Vega_digital,Vega_spread,Theta_digital,Theta_spread,Rho_digital,Rho_spread
10,C,Short,42207.671875,70000,0.0,0.04,1,0.6183,-1.6284688806013728e-52,-2.3280024299298265e-50,-4.855698648398446,-4.738768076812084,-23.43415686697115,-22.313837300363303,-39696.819700954125,-37799.0290488072,447743693.1391379,1168037.6659943608,-132.75886707940947,-129.55528977567351
Options, , ,42207.671875,,0.0,0.04,,,-1.6284688806013728e-52,-2.3280024299298265e-50,-4.855698648398446,-4.738768076812084,-23.43415686697115,-22.313837300363303,-39696.819700954125,-37799.0290488072,447743693.1391379,1168037.6659943608,-132.75886707940947,-129.55528977567351
