,Type,Spot,Strike,Rate,Dividend,Maturity,Volatility,Price_digital,Price_spread,Delta_digital,Delta_spread,Gamma_digital,Gamma_spread,Vega_digital,Vega_spread,Theta_digital,Theta_spread,Rho_digital,Rho_spread
12/03/2022,C,38904.011719,70000,0.0,0.04,30,0.8073,3.816590488095835,4.188998129424704,0.1285947364519777,0.12732845901390652,0.01353718974561178,0.013228619215131705,898.2388998601965,877.7641884144502,-435988.0710550124,-1167.0779117840918,97.47512585094059,96.43434987444361
13/03/2022,C,37849.664063,70000,0.0,0.04,29,0.8063,2.3053064224008404,2.547198810931121,0.13764822742968152,0.13632349831156168,0.015781874107774936,0.015434961033841147,1011.0214457530662,988.7974338794461,-507499.4260310963,-1359.6593539498135,101.4191396016648,100.36661509685717
14/03/2022,C,39666.753906,70000,0.0,0.04,28,0.8232,4.414704222452929,4.845247086676181,0.12855509999221654,0.12725310308734158,0.013478951387802937,0.01316195953434691,851.1902408446645,831.1723355695422,-451563.919725516,-1207.8777877434104,90.9463780762209,89.94758593001538
15/03/2022,C,39338.785156,70000,0.0,0.04,27,0.8205,3.3923196610028303,3.7408178820680575,0.13499006993907212,0.13362378819292262,0.01502631693488953,0.014676106411869755,912.0151019645895,890.7592421790583,-500401.4393767153,-1338.8154790508524,92.45840790013553,91.44773373175127
16/03/2022,C,41143.929688,70000,0.0,0.04,26,0.8447,6.522295828972166,7.136889975613542,0.12450219781639439,0.12318012322745792,0.012464812493629542,0.012153964533041356,750.0128902673721,731.3090407330427,-439713.3722204787,-1174.4560905426608,81.563209403459,80.6214576414769
17/03/2022,C,40951.378906,70000,0.0,0.04,25,0.8032,3.809243241294414,4.220903927674499,0.1416158178432132,0.14007627242388912,0.01656161693939673,0.016147200475378837,911.1158031317435,888.317220672896,-528555.3628313254,-1411.6419589137167,90.14782044055696,89.09333727663643
18/03/2022,C,41801.15625,70000,0.0,0.04,24,0.7633,3.021730391822882,3.383118363039557,0.15570280972410172,0.15391578913160744,0.02028283140099701,0.019752104001447147,1017.9869726058754,991.3499825296171,-584638.0365888975,-1559.5855197280039,95.80458721584769,94.62955997694738
19/03/2022,C,42190.652344,70000,0.0,0.04,23,0.7469,2.495842495376327,2.8147919249564666,0.1656002487179384,0.16364361502976232,0.023141709562033798,0.022522318069328185,1089.1629754885212,1060.0113573084052,-638867.243601755,-1703.2022852640482,98.04947179486535,96.81652453930225
20/03/2022,C,41247.824219,70000,0.0,0.04,22,0.7701,1.8379498310940166,2.0780738140706205,0.16897226518449154,0.16703948375776068,0.024270393208144007,0.023645177174745603,1126.5585090712805,1097.53786501363,-712923.8102109488,-1902.6350073475553,95.81889956325517,94.65393541563652
21/03/2022,C,41077.996094,70000,0.0,0.04,21,0.7623,1.2675061049386291,1.4454335496395743,0.18052663211938227,0.17844641305724485,0.028002816626351866,0.027282074728869263,1228.1575052044618,1196.546950362076,-806402.5779755504,-2152.1769436132267,98.11121300019254,96.91437463567516
22/03/2022,C,42358.808594,70000,0.0,0.04,20,0.7467,1.4707384575618627,1.6844789428607214,0.18643867123868038,0.1841628944731218,0.029855481038663683,0.029040980444505298,1221.5390515928862,1188.2137039951842,-824854.8821152252,-2197.9156969222545,96.6787239664002,95.43172299897087
23/03/2022,C,42892.957031,70000,0.0,0.04,19,0.7029,0.8240045814814069,0.9627793905215256,0.21327590337256588,0.210540648212428,0.03972272016021345,0.038598450951785386,1453.4271233196346,1412.2908830306549,-972756.0233866775,-2589.293530361869,105.81485381037676,104.39102235715433
24/03/2022,C,43960.933594,70000,0.0,0.04,18,0.6774,0.734467232997375,0.8685490429740383,0.22944813722757318,0.2263252185288231,0.046220883106636634,0.044838094893438304,1544.0560873858683,1497.8626264511556,-1051292.662461573,-2793.675411764534,108.22099918072104,106.68092968544696
