;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-14APR22-42000-P;1649776977910;open;;3.0;0.0001;0.5455;0.0457;0.0415;BTC-14APR22-42000-P;40247.06;;40247.06;;0.0385;0.2;0.067;0.1;;3.0;0.0;0.0415;0.0415;40254.7113;SYN.BTC-14APR22;54.09;0.0;0.0;150.67;5.74965;-91.88684;-1.71202;0.00014;-0.87158;1.0;42000.0;1.6499304e+18;1.0439061975716752
BTC-22APR22-46000-P;1649776977910;open;0.14823656;102.3;0.0001;0.645;0.1453;0.1395;BTC-22APR22-46000-P;40247.06;;40247.06;;0.0;0.0;0.1485;3.3;;47.5;-0.3571;0.139;0.141;40244.24;BTC-22APR22;52.28;0.0;0.0;64.67;8.16105;-22.01113;-11.56123;4e-05;-0.93655;9.0;46000.0;1.6506216e+18;1.1433258354356444
BTC-22APR22-42000-P;1649776977910;open;0.06469409;60.4;0.0001;0.559;0.0591;0.064;BTC-22APR22-42000-P;40247.06;;40247.06;;0.0605;0.2;0.0625;44.7;;0.5;-16.3399;0.064;0.0765;40244.24;BTC-22APR22;49.37;0.0;51.77;55.16;23.19634;-59.07516;-7.98559;0.00011;-0.68814;9.0;42000.0;1.6506216e+18;1.0439061975716752
BTC-30DEC22-50000-C;1649776977910;open;0.15050786;454.7;0.0001;0.647;0.1472;0.1565;BTC-30DEC22-50000-C;40247.06;;40247.06;;0.1455;2.0;0.149;35.8;;94.8;0.0;0.1375;0.1565;41501.71;BTC-30DEC22;64.22;0.0;63.72;64.76;139.84307;-17.15992;96.59438;2e-05;0.47183;261.0;50000.0;1.6723944e+18;1.2427454732996135
BTC-24JUN22-55000-P;1649776977912;open;0.38305703;130.7;0.0001;0.876;0.3761;0.3835;BTC-24JUN22-55000-P;40247.06;;40247.06;;0.3775;10.0;0.386;5.7;;34.4;5.6474;0.363;0.8835;40490.43;BTC-24JUN22;58.35;0.0;59.67;67.11;41.71381;-16.74124;-99.05256;2e-05;-0.85222;72.0;55000.0;1.6560648e+18;1.3670200206295748
BTC-15APR22-48000-P;1649776977910;open;0.19417938;64.1;0.0001;0.692;0.1924;0.1755;BTC-15APR22-48000-P;40247.06;;40247.06;;0.0;0.0;0.727;4.0;;29.9;0.2857;0.1745;0.177;40259.11;BTC-15APR22;76.42;0.0;0.0;500.0;0.41552;-5.89707;-3.52881;0.0;-0.99594;2.0;48000.0;1.6500168e+18;1.193035654367629
BTC-27MAY22-30000-C;1649776977912;open;0.26814941;135.3;0.0001;0.7675;0.2678;0.0005;BTC-27MAY22-30000-C;40247.06;;40247.06;;0.0005;0.1;0.0;0.0;;1.3;0.0;0.0005;0.0005;40302.64;BTC-27MAY22;70.89;0.0;0.0;0.0;23.72302;-18.8134;31.47413;2e-05;0.90561;44.0;30000.0;1.6536456e+18;0.7456472839797681
BTC-22APR22-60000-C;1649776977910;open;0.00010339;105.1;0.0001;0.5;0.0001;0.0005;BTC-22APR22-60000-C;40247.06;;40247.06;;0.0;0.0;0.0005;12.0;;105.1;0.0;0.0005;0.0005;40244.24;BTC-22APR22;84.47;0.0;0.0;100.93;0.47339;-2.06273;0.0237;0.0;0.00231;9.0;60000.0;1.6506216e+18;1.4912945679595362
BTC-29APR22-45000-C;1649776977910;open;0.01075836;2499.1;0.0001;0.5065;0.0068;0.011;BTC-29APR22-45000-C;40247.06;;40247.06;;0.0055;1.9;0.007;225.0;;1970.5;-40.5405;0.0065;0.019;40273.09;BTC-29APR22;46.21;0.0;43.29;46.54;19.31068;-26.73201;2.48051;6e-05;0.14152;16.0;45000.0;1.6512264e+18;1.1184709259696521
BTC-30SEP22-200000-C;1649776977911;open;0.00232221;168.4;0.0001;0.5025;0.0026;0.002;BTC-30SEP22-200000-C;40247.06;;40247.06;;0.001;12.0;0.0;0.0;;147.6;0.0;0.002;0.002;41007.96;BTC-30SEP22;92.21;0.0;83.43;0.0;10.00269;-2.70183;2.18974;0.0;0.01399;170.0;200000.0;1.664532e+18;4.970981893198454
BTC-30SEP22-40000-C;1649776977910;open;0.18711308;475.4;0.0001;0.6705;0.1708;0.1855;BTC-30SEP22-40000-C;40247.06;;40247.06;;0.1675;26.8;0.1725;26.8;;50.7;185400.0;0.0001;0.1865;41007.96;BTC-30SEP22;59.12;0.0;57.86;59.76;108.05332;-18.71299;83.07219;2e-05;0.604;170.0;40000.0;1.664532e+18;0.9941963786396908
BTC-31MAR23-150000-P;1649776977910;open;2.58674662;1.0;2.1085;3.108;2.6084;2.1285;BTC-31MAR23-150000-P;40247.06;;40247.06;;2.401;1.0;0.0;0.0;;;;;;41983.37;BTC-31MAR23;82.33;0.0;0.0;0.0;83.14928;-9.70434;-1414.69664;1e-05;-0.87877;352.0;150000.0;1.6802568e+18;3.7282364198988405
BTC-31MAR23-55000-C;1649776978920;open;0.18357686;1.1;0.0001;0.682;0.1823;0.201;BTC-31MAR23-55000-C;40248.35;;40248.35;;0.1805;1.1;0.1845;35.8;;1.0;0.0;0.201;0.201;41985.36;BTC-31MAR23;70.98;0.0;70.52;71.54;164.52955;-16.55584;122.71833;1e-05;0.48479;352.0;55000.0;1.6802568e+18;1.3670200206295748
BTC-24JUN22-35000-C;1649776978919;open;0.16015908;348.4;0.0001;0.675;0.175;0.2;BTC-24JUN22-35000-C;40248.35;;40248.35;;0.0;0.0;0.195;12.0;;;;;;40491.35;BTC-24JUN22;55.5;0.0;0.0;69.49;55.93802;-21.35399;47.32174;3e-05;0.76185;72.0;35000.0;1.6560648e+18;0.8699218313097294
BTC-14APR22-39000-C;1649776978916;open;;4.0;0.0001;0.536;0.0361;0.0415;BTC-14APR22-39000-C;40248.35;;40248.35;;0.0335;9.1;0.038;8.4;;5.6;12.1622;0.037;0.0415;40254.515;SYN.BTC-14APR22;59.23;0.0;44.86;68.68;7.90722;-138.35884;1.40655;0.00018;0.78966;1.0;39000.0;1.6499304e+18;0.9693414691736986
BTC-30SEP22-100000-C;1649776978918;open;0.03027894;201.4;0.0001;0.5175;0.0175;0.0105;BTC-30SEP22-100000-C;40248.35;;40248.35;;0.0165;1.0;0.0185;45.0;;39.1;-65.5738;0.0105;0.0305;41007.85;BTC-30SEP22;79.57;0.0;78.58;80.44;44.00137;-10.25576;13.11702;1e-05;0.08595;170.0;100000.0;1.664532e+18;2.485490946599227
BTC-30SEP22-300000-P;1649776978918;open;6.31605895;9.8;5.712;7.05;6.3167;6.195;BTC-30SEP22-300000-P;40248.35;;40248.35;;0.0005;0.1;0.0;0.0;;;;;;41007.85;BTC-30SEP22;101.1;0.0;0.0;0.0;4.52733;-1.34075;-1402.06434;0.0;-0.99434;170.0;300000.0;1.664532e+18;7.456472839797681
BTC-30DEC22-45000-P;1649776978919;open;0.24244945;220.1;0.0001;0.765;0.2653;0.264;BTC-30DEC22-45000-P;40248.35;;40248.35;;0.2605;1.0;0.2715;26.8;;39.7;15.0327;0.2295;0.2715;41502.39;BTC-30DEC22;63.44;0.0;62.03;65.3;139.22246;-16.87644;-213.7362;2e-05;-0.45304;261.0;45000.0;1.6723944e+18;1.1184709259696521
BTC-30SEP22-25000-C;1649776978917;open;0.42268945;67.0;0.0001;0.9135;0.4138;0.4255;BTC-30SEP22-25000-C;40248.35;;40248.35;;0.0;0.0;0.429;9.0;;33.8;85000.0;0.0005;0.429;41007.85;BTC-30SEP22;65.53;0.0;0.0;77.82;46.2999;-8.88808;94.77182;1e-05;0.90797;170.0;25000.0;1.664532e+18;0.6213727366498067
BTC-31MAR23-25000-C;1649776978919;open;0.49720556;0.0;0.0001;0.9855;0.4859;undefined;BTC-31MAR23-25000-C;40248.35;;40248.35;;0.0;0.0;0.0;0.0;;;;;;41985.36;BTC-31MAR23;76.6;0.0;0.0;0.0;93.38125;-10.14069;150.37522;1e-05;0.85656;352.0;25000.0;1.6802568e+18;0.6213727366498067
BTC-29APR22-50000-P;1649776978916;open;0.2463003;165.5;0.0001;0.743;0.2432;0.2215;BTC-29APR22-50000-P;40248.35;;40248.35;;0.0155;10.0;0.0;0.0;;3.0;0.0;0.2215;0.2215;40272.9;BTC-29APR22;54.97;0.0;0.0;0.0;7.02611;-11.56836;-22.20847;2e-05;-0.9626;16.0;50000.0;1.6512264e+18;1.2427454732996135
BTC-29APR22-60000-C;1649776978920;open;0.00055233;1320.9;0.0001;0.5;0.0004;0.0005;BTC-29APR22-60000-C;40248.35;;40248.35;;0.0;0.0;0.0005;12.0;;140.6;0.0;0.0005;0.0005;40274.19;BTC-29APR22;75.57;0.0;0.0;76.78;1.99478;-4.51529;0.14884;0.0;0.00852;16.0;60000.0;1.6512264e+18;1.4912945679595362
BTC-31MAR23-30000-C;1649776978919;open;0.43149722;10.8;0.0001;0.9105;0.4105;0.4085;BTC-31MAR23-30000-C;40248.35;;40248.35;;0.392;1.7;0.0;0.0;;8.7;0.0;0.4085;0.4085;41985.36;BTC-31MAR23;74.1;0.0;67.42;0.0;117.09276;-12.30084;156.16884;1e-05;0.7955;352.0;30000.0;1.6802568e+18;0.7456472839797681
BTC-24JUN22-65000-P;1649776979924;open;0.89985085;134.3;0.1145;1.114;0.6141;1.401;BTC-24JUN22-65000-P;40249.2;;40249.2;;0.001;2.0;0.0;0.0;;5.0;249.3766;0.401;1.401;40491.1;BTC-24JUN22;66.46;0.0;0.0;0.0;25.28491;-11.55839;-124.20051;1e-05;-0.92613;72.0;65000.0;1.6560648e+18;1.6155691152894975
BTC-15APR22-45000-P;1649776979925;open;0.12015184;56.1;0.0001;0.618;0.1184;0.112;BTC-15APR22-45000-P;40249.2;;40249.2;;0.116;3.2;0.12;3.2;;27.9;-0.885;0.111;0.1135;40260.99;BTC-15APR22;68.45;0.0;0.0;86.34;2.42998;-30.88852;-3.22879;3e-05;-0.96881;2.0;45000.0;1.6500168e+18;1.1184709259696521
BTC-31MAR23-100000-C;1649776979924;open;0.03340959;268.2;0.0001;0.506;0.0063;0.0545;BTC-31MAR23-100000-C;40249.2;;40249.2;;0.066;2.0;0.0685;45.0;;14.2;0.0;0.0545;0.0545;41986.96;BTC-31MAR23;45.0;0.0;75.73;76.6;36.19481;-2.30905;14.02827;0.0;0.04087;352.0;100000.0;1.6802568e+18;2.485490946599227
BTC-24JUN22-150000-C;1649776979925;open;0.02080617;382.9;0.0001;0.536;0.0364;0.0005;BTC-24JUN22-150000-C;40249.2;;40249.2;;0.0005;12.0;0.0;0.0;;7.3;-99.9038;0.0005;0.5195;40491.95;BTC-24JUN22;185.58;0.0;101.95;0.0;36.48121;-46.5663;6.87209;1e-05;0.12157;72.0;150000.0;1.6560648e+18;3.7282364198988405
BTC-15APR22-60000-P;1649776979923;open;0.49279661;4.0;0.0001;0.99;0.4904;0.963;BTC-15APR22-60000-P;40249.2;;40249.2;;0.0;0.0;0.0;0.0;;2.9;0.0;0.963;0.963;40260.14;BTC-15APR22;166.69;0.0;0.0;0.0;0.34572;-10.70248;-4.41638;0.0;-0.99669;2.0;60000.0;1.6500168e+18;1.4912945679595362
BTC-22APR22-48000-P;1649776979924;open;0.19627209;80.8;0.0001;0.694;0.1942;0.1725;BTC-22APR22-48000-P;40249.2;;40249.2;;0.0;0.0;0.0;0.0;;5.0;0.0;0.1725;0.1725;40244.81;BTC-22APR22;59.96;0.0;0.0;0.0;5.61135;-17.35625;-12.33849;2e-05;-0.96035;9.0;48000.0;1.6506216e+18;1.193035654367629
BTC-27MAY22-30000-P;1649776979923;open;0.01375723;402.7;0.0001;0.512;0.0122;0.0125;BTC-27MAY22-30000-P;40249.2;;40249.2;;0.01;178.6;0.0125;178.6;;99.9;4.1667;0.012;0.015;40303.14;BTC-27MAY22;70.89;0.0;67.02;71.42;23.72175;-18.8124;-5.2589;2e-05;-0.09438;44.0;30000.0;1.6536456e+18;0.7456472839797681
BTC-14APR22-41000-C;1649776979924;open;;74.4;0.0001;0.507;0.0074;0.0075;BTC-14APR22-41000-C;40249.2;;40249.2;;0.007;1.0;0.0075;187.9;;77.4;-16.6667;0.0075;0.01;40255.8112;SYN.BTC-14APR22;54.09;0.0;52.51;54.58;9.75071;-155.82905;0.57604;0.00024;0.316;1.0;41000.0;1.6499304e+18;1.019051288105683
BTC-14APR22-41000-P;1649776979924;open;;100.0;0.0001;0.5255;0.0259;0.0278;BTC-14APR22-41000-P;40249.2;;40249.2;;0.025;12.0;0.0265;5.1;;500.0;6.5134;0.0257;0.0309;40255.8112;SYN.BTC-14APR22;54.09;0.0;50.47;56.68;9.75071;-155.82905;-1.32497;0.00024;-0.684;1.0;41000.0;1.6499304e+18;1.019051288105683
BTC-30DEC22-200000-C;1649776979924;open;0.01143511;141.3;0.0001;0.519;0.019;0.07;BTC-30DEC22-200000-C;40249.2;;40249.2;;0.018;1.0;0.02;45.0;;1.0;0.0;0.07;0.07;41502.76;BTC-30DEC22;97.94;0.0;97.03;98.8;46.78611;-8.75532;14.94238;0.0;0.06923;261.0;200000.0;1.6723944e+18;4.970981893198454
BTC-27MAY22-50000-P;1649776979924;open;0.26453834;108.2;0.0001;0.7635;0.2636;0.274;BTC-27MAY22-50000-P;40249.2;;40249.2;;0.254;11.2;0.0;0.0;;40.0;0.4031;0.259;0.35;40303.99;BTC-27MAY22;64.81;0.0;54.19;0.0;39.63259;-28.73729;-52.42592;3e-05;-0.79874;44.0;50000.0;1.6536456e+18;1.2427454732996135
BTC-30DEC22-150000-C;1649776979925;open;0.02620936;94.7;0.0001;0.525;0.025;0.0235;BTC-30DEC22-150000-C;40249.2;;40249.2;;0.0235;45.0;0.0265;45.0;;3.2;123.8095;0.0105;0.0235;41502.76;BTC-30DEC22;89.34;0.0;88.25;90.37;58.64673;-10.01093;20.34063;1e-05;0.09338;261.0;150000.0;1.6723944e+18;3.7282364198988405
BTC-14APR22-45000-C;1649776979924;open;;0.0;0.0001;0.5;0.0003;undefined;BTC-14APR22-45000-C;40249.2;;40249.2;;0.0;0.0;0.0005;12.0;;;;;;40255.8112;SYN.BTC-14APR22;77.17;0.0;0.0;81.81;1.22137;-13.67981;0.03322;2e-05;0.01814;1.0;45000.0;1.6499304e+18;1.1184709259696521
BTC-30DEC22-20000-P;1649776980930;open;0.08438343;383.7;0.0001;0.529;0.0292;0.0295;BTC-30DEC22-20000-P;40248.95;;40248.95;;0.0285;2.8;0.03;44.7;;55.2;3.5088;0.0285;0.0295;41502.26;BTC-30DEC22;77.28;0.0;76.71;77.97;49.51287;-7.31102;-30.86295;1e-05;-0.07454;261.0;20000.0;1.6723944e+18;0.4970981893198454
BTC-27MAY22-35000-P;1649776980930;open;0.03778532;176.9;0.0001;0.536;0.0363;0.034;BTC-27MAY22-35000-P;40248.95;;40248.95;;0.036;12.0;0.0365;142.9;;44.0;-1.4493;0.034;0.0345;40303.54;BTC-27MAY22;66.68;0.0;66.44;66.9;43.37356;-32.35515;-13.4034;3e-05;-0.23534;44.0;35000.0;1.6536456e+18;0.8699218313097294
BTC-30DEC22-40000-C;1649776980931;open;0.19305281;1056.8;0.0001;0.727;0.227;0.2405;BTC-30DEC22-40000-C;40248.95;;40248.95;;0.224;26.8;0.2295;26.8;;317.8;24.5469;0.1925;0.255;41502.26;BTC-30DEC22;63.6;0.0;62.66;64.38;132.4227;-16.09218;120.57124;2e-05;0.63222;261.0;40000.0;1.6723944e+18;0.9941963786396908
BTC-30SEP22-70000-C;1649776980930;open;0.05787993;276.7;0.0001;0.5385;0.0387;0.036;BTC-30SEP22-70000-C;40248.95;;40248.95;;0.0375;1.0;0.0395;45.0;;30.6;-1.3699;0.034;0.085;41010.04;BTC-30SEP22;68.89;0.0;68.24;69.34;74.66678;-15.068;27.91379;1e-05;0.18423;170.0;70000.0;1.664532e+18;1.7398436626194589
BTC-14APR22-37000-C;1649776980931;open;;100.0;0.0001;0.582;0.0821;0.0195;BTC-14APR22-37000-C;40248.95;;40248.95;;0.0;0.0;0.0;0.0;;100.0;0.0;0.0195;0.0195;40256.6109;SYN.BTC-14APR22;77.89;0.0;0.0;0.0;2.95869;-68.08884;1.61447;5e-05;0.94706;1.0;37000.0;1.6499304e+18;0.919631650241714
BTC-24JUN22-25000-P;1649776980933;open;0.00044454;581.6;0.0001;0.5085;0.0087;0.0055;BTC-24JUN22-25000-P;40248.95;;40248.95;;0.0055;1.0;0.007;180.0;;57.5;-45.0;0.0005;0.012;40491.41;BTC-24JUN22;75.01;0.0;67.64;71.28;19.79257;-10.21221;-5.05323;1e-05;-0.05393;72.0;25000.0;1.6560648e+18;0.6213727366498067
