;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-13APR22-40000-P;1649691032398;open;;155.0;0.0001;0.5075;0.0079;0.0055;BTC-13APR22-40000-P;40815.24;;40815.24;;0.0075;12.0;0.008;1.0;;555.0;120.0;0.0019;0.008;40813.5545;SYN.BTC-13APR22;59.36;0.0;57.61;59.72;9.67334;-170.20316;-0.58422;0.00021;-0.30183;1.0;40000.0;1.649844e+18;0.9801279066918233
BTC-30DEC22-50000-P;1649691033402;open;0.30397198;278.3;0.0001;0.839;0.3391;0.0005;BTC-30DEC22-50000-P;40817.98;;40817.98;;0.337;3.3;0.0;0.0;;126.0;-97.1429;0.0005;0.328;42305.87;BTC-30DEC22;65.19;0.0;64.58;0.0;143.13333;-17.76042;-258.58161;2e-05;-0.51022;262.0;50000.0;1.6723944e+18;1.2251598833647792
BTC-30DEC22-25000-C;1649691033404;open;0.47480305;126.3;0.0001;0.959;0.4594;0.5115;BTC-30DEC22-25000-C;40817.98;;40817.98;;0.456;12.0;0.0;0.0;;;;;;42308.61;BTC-30DEC22;72.64;0.0;70.65;0.0;72.90856;-10.08074;127.26552;1e-05;0.87735;262.0;25000.0;1.6723944e+18;0.6125799416823896
BTC-29APR22-45000-P;1649691033402;open;0.0813003;185.1;0.0001;0.6195;0.1196;0.105;BTC-29APR22-45000-P;40817.98;;40817.98;;0.0465;1.0;0.1205;8.5;;61.8;16.6667;0.079;0.105;40840.12;BTC-29APR22;58.7;0.0;0.0;59.98;28.34381;-47.03216;-17.28209;6e-05;-0.75367;17.0;45000.0;1.6512264e+18;1.1026438950283013
BTC-30SEP22-250000-C;1649691033402;open;0.00089574;194.7;0.0001;0.5005;0.0009;0.0015;BTC-30SEP22-250000-C;40817.98;;40817.98;;0.0005;12.0;0.001;12.0;;8.4;-25.0;0.0015;0.002;41757.63;BTC-30SEP22;90.74;0.0;86.45;92.03;4.26234;-1.12631;0.84553;0.0;0.00516;171.0;250000.0;1.664532e+18;6.125799416823895
BTC-13APR22-43000-P;1649691033711;open;;100.0;0.0001;0.555;0.0551;0.0256;BTC-13APR22-43000-P;40817.98;;40817.98;;0.0535;3.1;0.058;5.0;;300.0;9.8712;0.0233;0.0263;40813.0208;SYN.BTC-13APR22;56.82;0.0;0.0;76.5;4.55812;-76.76927;-1.81782;0.0001;-0.90858;1.0;43000.0;1.649844e+18;1.0536374996937101
BTC-27MAY22-55000-C;1649691033402;open;0.01345531;114.9;0.0001;0.5115;0.0119;0.0135;BTC-27MAY22-55000-C;40817.98;;40817.98;;0.0095;5.0;0.0;0.0;;96.3;12.5;0.0115;0.0135;40948.61;BTC-27MAY22;64.18;0.0;60.5;0.0;28.61666;-20.10061;5.42918;2e-05;0.11787;45.0;55000.0;1.6536456e+18;1.347675871701257
BTC-29APR22-60000-P;1649691033404;open;0.41706765;31.5;0.0001;0.9695;0.4696;0.4525;BTC-29APR22-60000-P;40817.98;;40817.98;;0.0005;0.1;0.0;0.0;;4.0;0.0;0.4525;0.4525;40840.12;BTC-29APR22;71.16;0.0;0.0;0.0;2.12513;-4.27516;-28.91028;0.0;-0.99128;17.0;60000.0;1.6512264e+18;1.4701918600377348
BTC-30DEC22-100000-C;1649691033403;open;0.05793616;409.1;0.0001;0.5375;0.038;0.062;BTC-30DEC22-100000-C;40817.98;;40817.98;;0.0275;2.5;0.05;10.0;;;;;;42308.61;BTC-30DEC22;74.76;0.0;69.05;80.49;83.44522;-11.8738;33.91381;1e-05;0.14935;262.0;100000.0;1.6723944e+18;2.4503197667295584
BTC-24JUN22-150000-P;1649691033402;open;2.51727019;61.7;2.1715;3.171;2.6714;2.803;BTC-24JUN22-150000-P;40817.98;;40817.98;;0.0005;0.1;0.0;0.0;;;;;;41107.06;BTC-24JUN22;165.58;0.0;0.0;0.0;28.90705;-32.47737;-297.56988;1e-05;-0.91434;73.0;150000.0;1.6560648e+18;3.675479650094337
BTC-24JUN22-70000-C;1649691033404;open;0.00674935;1549.2;0.0001;0.6295;0.1299;0.006;BTC-24JUN22-70000-C;40817.98;;40817.98;;0.0055;12.0;0.0;0.0;;54.1;-14.2857;0.006;0.007;41107.06;BTC-24JUN22;165.58;0.0;65.9;0.0;69.46183;-78.04108;19.55943;1e-05;0.36559;73.0;70000.0;1.6560648e+18;1.7152238367106907
BTC-15APR22-50000-P;1649691033402;open;0.18157504;51.9;0.0001;0.7255;0.2257;0.1315;BTC-15APR22-50000-P;40817.98;;40817.98;;0.7205;3.0;0.0;0.0;;3.3;-37.8251;0.1315;0.2115;40813.14;BTC-15APR22;91.92;0.0;500.0;0.0;1.61747;-20.16371;-4.98767;1e-05;-0.98428;3.0;50000.0;1.6500168e+18;1.2251598833647792
BTC-22APR22-50000-C;1649691033404;open;0.00173736;97.4;0.0001;0.5015;0.0017;0.0015;BTC-22APR22-50000-C;40817.98;;40817.98;;0.001;2.6;0.0015;12.0;;1.0;0.0;0.0015;0.0015;40812.19;BTC-22APR22;65.05;0.0;59.78;63.95;5.83225;-17.75039;0.44018;2e-05;0.03849;10.0;50000.0;1.6506216e+18;1.2251598833647792
BTC-22APR22-40000-P;1649691033402;open;0.01350676;402.0;0.0001;0.531;0.0311;0.0285;BTC-22APR22-40000-P;40817.98;;40817.98;;0.0;0.0;0.0305;0.1;;421.6;90.0;0.0115;0.0285;40812.19;BTC-22APR22;59.62;0.0;0.0;58.71;27.01571;-75.35629;-5.17587;9e-05;-0.40205;10.0;40000.0;1.6506216e+18;0.9801279066918233
BTC-30DEC22-60000-P;1649691034409;open;0.47975196;133.7;0.02;1.0195;0.5197;0.525;BTC-30DEC22-60000-P;40816.7;;40816.7;;0.01;12.0;0.0;0.0;;0.5;-31.7739;0.525;0.7875;42309.41;BTC-30DEC22;64.61;0.0;0.0;0.0;134.04661;-16.48419;-353.63872;2e-05;-0.64182;262.0;60000.0;1.6723944e+18;1.4701918600377348
BTC-27MAY22-25000-P;1649691034412;open;0.00317665;10.8;0.0001;0.504;0.0042;0.005;BTC-27MAY22-25000-P;40816.7;;40816.7;;0.0;0.0;0.0;0.0;;;;;;40950.37;BTC-27MAY22;82.43;0.0;0.0;0.0;10.67426;-9.62925;-1.90904;1e-05;-0.03303;45.0;25000.0;1.6536456e+18;0.6125799416823896
BTC-24JUN22-40000-C;1649691034412;open;0.13867897;1018.6;0.0001;0.6195;0.1196;0.126;BTC-24JUN22-40000-C;40816.7;;40816.7;;0.0;0.0;0.128;12.0;;132.5;-3.0769;0.12;0.1535;41108.69;BTC-24JUN22;59.88;0.0;0.0;64.7;71.66112;-29.11479;39.31698;4e-05;0.59334;73.0;40000.0;1.6560648e+18;0.9801279066918233
BTC-22APR22-46000-P;1649691034408;open;0.09605535;102.3;0.0001;0.6355;0.1356;0.095;BTC-22APR22-46000-P;40816.7;;40816.7;;0.0;0.0;0.1835;12.0;;167.9;-40.625;0.094;0.1665;40815.16;BTC-22APR22;65.05;0.0;0.0;149.82;16.58253;-50.46873;-11.7278;5e-05;-0.84583;10.0;46000.0;1.6506216e+18;1.1271470926955969
BTC-22APR22-42000-P;1649691034408;open;0.03062876;59.9;0.0001;0.5545;0.0548;0.053;BTC-22APR22-42000-P;40816.7;;40816.7;;0.01;1.0;0.0565;5.5;;15.1;103.8462;0.026;0.053;40815.16;BTC-22APR22;55.58;0.0;0.0;58.27;26.98173;-70.15919;-7.82409;0.0001;-0.60001;10.0;42000.0;1.6506216e+18;1.0291343020264145
BTC-30DEC22-50000-C;1649691034408;open;0.16656322;429.7;0.0001;0.657;0.1572;0.1805;BTC-30DEC22-50000-C;40816.7;;40816.7;;0.0;0.0;0.1625;12.0;;;;;;42309.41;BTC-30DEC22;65.19;0.0;0.0;66.75;143.14586;-17.76198;101.2817;2e-05;0.48984;262.0;50000.0;1.6723944e+18;1.2251598833647792
BTC-24JUN22-55000-P;1649691034408;open;0.31791367;124.7;0.0001;0.858;0.3584;0.358;BTC-24JUN22-55000-P;40816.7;;40816.7;;0.338;12.0;0.505;8.2;;;;;;41109.97;BTC-24JUN22;58.48;0.0;23.86;150.32;45.74855;-18.15363;-99.08317;2e-05;-0.83557;73.0;55000.0;1.6560648e+18;1.347675871701257
BTC-15APR22-48000-P;1649691036424;open;0.1348224;64.1;0.0001;0.676;0.1764;0.1745;BTC-15APR22-48000-P;40816.86;;40816.86;;0.1745;6.0;0.727;8.0;;10.0;34800.0;0.0005;0.177;40811.81;BTC-15APR22;71.14;0.0;0.0;500.0;1.35181;-13.04247;-4.79705;1e-05;-0.98723;3.0;48000.0;1.6500168e+18;1.176153488030188
BTC-27MAY22-30000-C;1649691036422;open;0.30280514;135.3;0.0001;0.7795;0.2797;0.0005;BTC-27MAY22-30000-C;40816.86;;40816.86;;0.0005;0.1;0.0;0.0;;64.0;-99.8366;0.0005;0.789;40951.35;BTC-27MAY22;73.1;0.0;0.0;0.0;23.78473;-19.02695;32.24083;2e-05;0.90867;45.0;30000.0;1.6536456e+18;0.7350959300188674
BTC-22APR22-60000-C;1649691036422;open;0.00016203;105.1;0.0001;0.5;0.0001;0.0005;BTC-22APR22-60000-C;40816.86;;40816.86;;0.0;0.0;0.0005;12.0;;0.5;0.0;0.0005;0.0005;40813.9;BTC-22APR22;74.35;0.0;0.0;93.21;0.34354;-1.19509;0.01745;0.0;0.00151;10.0;60000.0;1.6506216e+18;1.4701918600377348
BTC-29APR22-45000-C;1649691036422;open;0.01997479;593.1;0.0001;0.5175;0.0178;0.0185;BTC-29APR22-45000-C;40816.86;;40816.86;;0.0185;0.9;0.019;12.0;;324.8;-24.4898;0.0005;0.025;40841.44;BTC-29APR22;58.7;0.0;59.77;60.48;28.34959;-47.04175;4.52512;6e-05;0.24641;17.0;45000.0;1.6512264e+18;1.1026438950283013
BTC-30SEP22-200000-C;1649691037430;open;0.00174759;168.4;0.0001;0.5015;0.002;0.002;BTC-30SEP22-200000-C;40816.43;;40816.43;;0.001;12.0;0.0;0.0;;21.4;0.0;0.002;0.002;41759.25;BTC-30SEP22;88.52;0.0;82.4;0.0;8.56201;-2.20732;1.84943;0.0;0.01141;171.0;200000.0;1.664532e+18;4.900639533459117
BTC-30SEP22-40000-C;1649691037431;open;0.2032671;436.3;0.0001;0.6975;0.1976;0.201;BTC-30SEP22-40000-C;40816.43;;40816.43;;0.196;2.8;0.2;12.0;;331.0;40100.0;0.0005;0.201;41759.25;BTC-30SEP22;66.17;0.0;65.57;67.11;108.49347;-20.90853;84.18922;2e-05;0.62618;171.0;40000.0;1.664532e+18;0.9801279066918233
BTC-31MAR23-150000-P;1649691037432;open;2.39552416;1.0;2.0225;3.022;2.5221;2.1285;BTC-31MAR23-150000-P;40816.43;;40816.43;;2.401;1.0;0.0;0.0;;;;;;42842.95;BTC-31MAR23;72.9;0.0;0.0;0.0;64.26895;-6.62351;-1427.85783;0.0;-0.91733;353.0;150000.0;1.6802568e+18;3.675479650094337
BTC-31MAR23-55000-C;1649691037430;open;0.20141021;0.1;0.0001;0.6895;0.1895;0.223;BTC-31MAR23-55000-C;40816.43;;40816.43;;0.201;1.0;0.0;0.0;;;;;;42842.95;BTC-31MAR23;71.15;0.0;74.07;0.0;168.24549;-16.92321;127.8193;1e-05;0.49743;353.0;55000.0;1.6802568e+18;1.347675871701257
BTC-13APR22-45000-P;1649691037433;open;;0.0;0.0001;0.603;0.1032;undefined;BTC-13APR22-45000-P;40816.43;;40816.43;;0.0;0.0;0.0;0.0;;;;;;40814.5035;SYN.BTC-13APR22;77.08;0.0;0.0;0.0;2.04855;-46.80586;-2.01842;3e-05;-0.96688;1.0;45000.0;1.649844e+18;1.1026438950283013
BTC-24JUN22-35000-C;1649691037429;open;0.21617249;348.4;0.0001;0.6935;0.1939;0.2;BTC-24JUN22-35000-C;40816.43;;40816.43;;0.0;0.0;0.2045;5.6;;2.0;-9.0909;0.2;0.22;41109.52;BTC-24JUN22;62.43;0.0;0.0;69.91;57.11577;-24.19579;47.17197;3e-05;0.76233;73.0;35000.0;1.6560648e+18;0.8576119183553453
BTC-30SEP22-100000-C;1649691037430;open;0.03002951;196.8;0.0001;0.5285;0.0289;0.0145;BTC-30SEP22-100000-C;40816.43;;40816.43;;0.01;12.0;0.0;0.0;;;;;;41759.25;BTC-30SEP22;87.32;0.0;70.14;0.0;58.38604;-14.84708;18.53533;1e-05;0.12327;171.0;100000.0;1.664532e+18;2.4503197667295584
BTC-30SEP22-300000-P;1649691037433;open;5.92228211;9.8;5.591;6.9125;6.1861;6.195;BTC-30SEP22-300000-P;40816.43;;40816.43;;0.0005;0.1;0.0;0.0;;;;;;41758.82;BTC-30SEP22;107.3;0.0;0.0;0.0;7.89883;-2.46827;-1409.49627;0.0;-0.9896;171.0;300000.0;1.664532e+18;7.350959300188674
BTC-30DEC22-45000-P;1649691037429;open;0.22663456;190.7;0.0001;0.729;0.2295;0.2295;BTC-30DEC22-45000-P;40816.43;;40816.43;;0.229;7.0;0.2295;0.7;;;;;;42310.69;BTC-30DEC22;56.7;0.0;56.56;56.71;142.29522;-15.35644;-208.4987;2e-05;-0.45526;262.0;45000.0;1.6723944e+18;1.1026438950283013
BTC-30SEP22-25000-C;1649691037429;open;0.44775058;67.0;0.0001;0.93;0.4301;0.0005;BTC-30SEP22-25000-C;40816.43;;40816.43;;0.0;0.0;0.4375;4.5;;0.5;-99.8836;0.0005;0.4295;41759.25;BTC-30SEP22;71.85;0.0;0.0;77.79;49.88175;-10.4382;92.49907;1e-05;0.90104;171.0;25000.0;1.664532e+18;0.6125799416823896
BTC-13APR22-40000-C;1649691037888;open;;1.3;0.0001;0.5275;0.0279;0.033;BTC-13APR22-40000-C;40816.43;;40816.43;;0.027;7.6;0.029;6.4;;1.3;4.7619;0.0315;0.033;40814.5035;SYN.BTC-13APR22;59.36;0.0;55.69;64.12;9.67067;-170.15617;1.26471;0.00021;0.69837;1.0;40000.0;1.649844e+18;0.9801279066918233
BTC-31MAR23-25000-C;1649691038438;open;0.51733206;0.0;0.0045;1.004;0.504;undefined;BTC-31MAR23-25000-C;40811.02;;40811.02;;0.0;0.0;0.0;0.0;;;;;;42837.4;BTC-31MAR23;81.35;0.0;0.0;0.0;94.60977;-10.88047;147.10149;1e-05;0.85834;353.0;25000.0;1.6802568e+18;0.6125799416823896
BTC-29APR22-50000-P;1649691038439;open;0.18372315;165.5;0.0001;0.7275;0.2278;0.0155;BTC-29APR22-50000-P;40811.02;;40811.02;;0.0155;10.0;0.2215;3.0;;2.3;-93.0023;0.0155;0.2215;40840.8;BTC-29APR22;58.7;0.0;0.0;0.0;11.62066;-19.28333;-22.98091;2e-05;-0.93337;17.0;50000.0;1.6512264e+18;1.2251598833647792
BTC-29APR22-60000-C;1649691038437;open;0.00196697;1308.9;0.0001;0.5;0.0004;0.0005;BTC-29APR22-60000-C;40811.02;;40811.02;;0.0;0.0;0.0005;4.3;;768.1;-92.8571;0.0005;0.007;40840.8;BTC-29APR22;71.16;0.0;0.0;72.35;2.1257;-4.27632;0.16398;0.0;0.00872;17.0;60000.0;1.6512264e+18;1.4701918600377348
BTC-31MAR23-30000-C;1649691038437;open;0.45217773;10.8;0.0001;0.938;0.4385;0.466;BTC-31MAR23-30000-C;40811.02;;40811.02;;0.3995;12.0;0.0;0.0;;;;;;42842.81;BTC-31MAR23;81.35;0.0;67.05;0.0;117.69628;-13.5355;150.51933;1e-05;0.80105;353.0;30000.0;1.6802568e+18;0.7350959300188674
BTC-24JUN22-65000-P;1649691038437;open;0.53482042;133.3;0.2735;1.273;0.7734;0.86;BTC-24JUN22-65000-P;40811.02;;40811.02;;0.001;2.0;0.0;0.0;;;;;;41108.89;BTC-24JUN22;190.58;0.0;0.0;0.0;73.26763;-94.74663;-109.21391;1e-05;-0.54257;73.0;65000.0;1.6560648e+18;1.5927078483742128
BTC-15APR22-45000-P;1649691038567;open;0.06600397;56.1;0.0001;0.6035;0.1037;0.097;BTC-15APR22-45000-P;40811.02;;40811.02;;0.1025;9.1;0.106;8.1;;4.0;-3.4826;0.097;0.1005;40810.6;BTC-15APR22;55.56;0.0;0.0;73.41;3.71522;-27.99637;-4.37394;4e-05;-0.95746;3.0;45000.0;1.6500168e+18;1.1026438950283013
BTC-31MAR23-100000-C;1649691038437;open;0.05267299;254.0;0.0001;0.5475;0.0476;0.054;BTC-31MAR23-100000-C;40811.02;;40811.02;;0.054;2.0;0.0545;0.7;;4.0;0.0;0.054;0.054;42842.81;BTC-31MAR23;67.79;0.0;70.26;70.44;108.50582;-10.39805;52.6814;1e-05;0.17447;353.0;100000.0;1.6802568e+18;2.4503197667295584
BTC-24JUN22-150000-C;1649691038439;open;0.00071743;380.2;0.0001;0.522;0.0224;0.001;BTC-24JUN22-150000-C;40811.02;;40811.02;;0.0005;12.0;0.0;0.0;;163.6;0.0;0.001;0.001;41103.48;BTC-24JUN22;165.58;0.0;100.27;0.0;28.89991;-32.46934;5.25109;1e-05;0.08564;73.0;150000.0;1.6560648e+18;3.675479650094337
BTC-15APR22-60000-P;1649691038437;open;0.41772979;4.0;0.0001;0.97;0.4703;0.963;BTC-15APR22-60000-P;40811.02;;40811.02;;0.963;2.9;1.007;0.3;;3.1;1574.7826;0.0575;0.963;40810.6;BTC-15APR22;131.68;0.0;500.0;500.0;0.28516;-5.09249;-6.05172;0.0;-0.99779;3.0;60000.0;1.6500168e+18;1.4701918600377348
BTC-22APR22-48000-P;1649691038437;open;0.13758802;85.7;0.0001;0.6795;0.18;0.1945;BTC-22APR22-48000-P;40811.02;;40811.02;;0.085;5.0;0.1725;5.0;;;;;;40812.98;BTC-22APR22;65.05;0.0;0.0;0.0;10.43332;-31.75368;-13.1382;3e-05;-0.91948;10.0;48000.0;1.6506216e+18;1.176153488030188
BTC-27MAY22-30000-P;1649691038437;open;0.0090712;371.1;0.0001;0.512;0.0123;0.0105;BTC-27MAY22-30000-P;40811.02;;40811.02;;0.0;0.0;0.012;0.9;;36.0;16.6667;0.009;0.011;40951.44;BTC-27MAY22;73.1;0.0;0.0;72.64;23.78451;-19.02678;-5.30989;2e-05;-0.09133;45.0;30000.0;1.6536456e+18;0.7350959300188674
BTC-30DEC22-200000-C;1649691038437;open;0.01607697;140.3;0.0001;0.5055;0.0057;0.0065;BTC-30DEC22-200000-C;40811.02;;40811.02;;0.005;12.0;0.0065;4.4;;16.1;0.0;0.0065;0.0065;42310.98;BTC-30DEC22;80.74;0.0;79.34;82.16;22.44467;-3.44937;6.51336;0.0;0.0271;262.0;200000.0;1.6723944e+18;4.900639533459117
BTC-27MAY22-50000-P;1649691039445;open;0.20588838;95.7;0.0001;0.7435;0.2436;0.2075;BTC-27MAY22-50000-P;40812.46;;40812.46;;0.238;3.2;0.2815;1.0;;10.8;0.0;0.2075;0.2075;40946.51;BTC-27MAY22;60.85;0.0;54.91;93.17;41.28618;-27.49614;-53.18288;3e-05;-0.79394;45.0;50000.0;1.6536456e+18;1.2251598833647792
BTC-30DEC22-150000-C;1649691039445;open;0.01899037;94.7;0.0001;0.5105;0.0107;0.011;BTC-30DEC22-150000-C;40812.46;;40812.46;;0.0095;12.0;0.0;0.0;;12.5;-4.3478;0.011;0.0115;42306.6;BTC-30DEC22;75.73;0.0;74.32;0.0;36.77615;-5.30126;11.84663;0.0;0.04959;262.0;150000.0;1.6723944e+18;3.675479650094337
BTC-30DEC22-20000-P;1649691039445;open;0.04285267;382.7;0.0001;0.561;0.061;0.0215;BTC-30DEC22-20000-P;40812.46;;40812.46;;0.026;10.8;0.0;0.0;;;;;;42306.6;BTC-30DEC22;102.64;0.0;76.04;0.0;61.84058;-12.08121;-48.2746;0.0;-0.09752;262.0;20000.0;1.6723944e+18;0.49006395334591163
BTC-27MAY22-35000-P;1649691039443;open;0.02440154;166.1;0.0001;0.5325;0.0328;0.028;BTC-27MAY22-35000-P;40812.46;;40812.46;;0.0325;5.4;0.0;0.0;;13.6;14.2857;0.0245;0.028;40946.51;BTC-27MAY22;66.64;0.0;66.28;0.0;42.5191;-31.00829;-12.7898;3e-05;-0.21667;45.0;35000.0;1.6536456e+18;0.8576119183553453
BTC-30DEC22-40000-C;1649691039444;open;0.24572329;899.7;0.0001;0.755;0.2552;0.255;BTC-30DEC22-40000-C;40812.46;;40812.46;;0.255;49.5;0.2555;4.4;;400.5;-2.5229;0.255;0.2895;42306.6;BTC-30DEC22;69.93;0.0;69.89;70.05;132.63883;-17.65543;120.88104;1e-05;0.65215;262.0;40000.0;1.6723944e+18;0.9801279066918233
BTC-30SEP22-70000-C;1649691039443;open;0.06178966;280.0;0.0001;0.5575;0.058;0.048;BTC-30SEP22-70000-C;40812.46;;40812.46;;0.036;12.0;0.085;30.0;;;;;;41753.84;BTC-30SEP22;76.96;0.0;65.78;88.98;88.46809;-19.8271;35.21602;1e-05;0.23727;171.0;70000.0;1.664532e+18;1.7152238367106907
BTC-24JUN22-25000-P;1649691041460;open;0.00745367;579.6;0.0001;0.5045;0.005;0.009;BTC-24JUN22-25000-P;40812.9;;40812.9;;0.0;0.0;0.01;10.0;;9.0;0.0;0.009;0.009;41105.45;BTC-24JUN22;67.52;0.0;0.0;78.97;14.82342;-6.79125;-3.4545;1e-05;-0.03666;73.0;25000.0;1.6560648e+18;0.6125799416823896
BTC-31MAR23-40000-C;1649691041459;open;0.29588657;26.0;0.0001;0.781;0.2812;0.3485;BTC-31MAR23-40000-C;40812.9;;40812.9;;0.3485;19.8;0.0;0.0;;1.5;0.0;0.3485;0.3485;42840.77;BTC-31MAR23;66.13;0.0;85.23;0.0;153.32636;-14.33324;160.04471;1e-05;0.66672;353.0;40000.0;1.6802568e+18;0.9801279066918233
BTC-13APR22-38000-C;1649691041458;open;;0.0;0.0001;0.5705;0.0706;undefined;BTC-13APR22-38000-C;40812.9;;40812.9;;0.0;0.0;0.0;0.0;;;;;;40810.197;SYN.BTC-13APR22;74.56;0.0;0.0;0.0;3.96447;-87.6175;1.60959;7e-05;0.92406;1.0;38000.0;1.649844e+18;0.9311215113572321
BTC-24JUN22-45000-P;1649691042468;open;0.13825147;362.2;0.0001;0.669;0.1695;0.151;BTC-24JUN22-45000-P;40813.12;;40813.12;;0.105;1.0;0.1735;5.5;;59.9;23.2653;0.1225;0.151;41105.29;BTC-24JUN22;62.02;0.0;22.14;64.31;72.42355;-30.47648;-61.66202;3e-05;-0.5736;73.0;45000.0;1.6560648e+18;1.1026438950283013
BTC-13APR22-42000-C;1649691042466;open;;199.5;0.0001;0.5045;0.0047;0.0065;BTC-13APR22-42000-C;40813.12;;40813.12;;0.0045;12.0;0.0055;12.0;;699.5;-61.3095;0.0065;0.0183;40810.2187;SYN.BTC-13APR22;54.46;0.0;53.44;58.28;8.30585;-134.07316;0.41416;0.0002;0.2243;1.0;42000.0;1.649844e+18;1.0291343020264145
BTC-29APR22-50000-C;1649691042465;open;0.00447258;1872.6;0.0001;0.5035;0.0036;0.0005;BTC-29APR22-50000-C;40813.12;;40813.12;;0.0;0.0;0.0005;18.4;;314.5;-92.3077;0.0005;0.0265;40837.92;BTC-29APR22;58.7;0.0;0.0;41.83;11.61032;-19.26617;1.2462;2e-05;0.06656;17.0;50000.0;1.6512264e+18;1.2251598833647792
