;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-27MAY22-50000-P;1649323577414;open;0.18949998;83.6;0.0001;0.6915;0.19156621;0.156;BTC-27MAY22-50000-P;43360.31;;43360.31;;0.185;12.0;0.194;1.7;;;;;;43547.24;BTC-27MAY22;63.71;0.0;58.68;65.54;57.58097;-36.72691;-51.94768;3e-05;-0.6803;49.0;50000.0;1.6536456e+18;1.1530434582079399
BTC-30DEC22-150000-C;1649323577414;open;0.02771037;94.7;0.0001;0.5275;0.02750579;0.0175;BTC-30DEC22-150000-C;43360.31;;43360.31;;0.0165;2.1;0.0;0.0;;;;;;45308.19;BTC-30DEC22;85.87;0.0;77.72;0.0;69.62717;-11.19935;25.11498;1e-05;0.1033;266.0;150000.0;1.6723944e+18;3.4591303746238196
BTC-30DEC22-20000-P;1649323577414;open;0.02048675;380.5;0.0001;0.5205;0.02067074;0.021;BTC-30DEC22-20000-P;43360.31;;43360.31;;0.0195;0.3;0.021;11.9;;109.5;7.6923;0.0195;0.021;45308.27;BTC-30DEC22;75.96;0.0;74.74;76.29;44.10793;-6.27536;-25.61419;0.0;-0.05663;266.0;20000.0;1.6723944e+18;0.46121738328317596
BTC-27MAY22-35000-P;1649323577414;open;0.04290544;191.6;0.0001;0.543;0.04345155;0.02;BTC-27MAY22-35000-P;43360.31;;43360.31;;0.0245;12.0;0.0;0.0;;;;;;43547.24;BTC-27MAY22;88.01;0.0;68.71;0.0;45.3865;-39.99169;-14.63357;2e-05;-0.20215;49.0;35000.0;1.6536456e+18;0.8071304207455579
BTC-30DEC22-40000-C;1649323577415;open;0.28528734;396.6;0.0001;0.784;0.28423915;0.2849;BTC-30DEC22-40000-C;43360.31;;43360.31;;0.0;0.0;0.282;11.5;;712.0;-1.5889;0.278;0.2976;45308.19;BTC-30DEC22;69.84;0.0;0.0;69.09;135.91658;-17.77951;135.78124;1e-05;0.69401;266.0;40000.0;1.6723944e+18;0.9224347665663519
BTC-30SEP22-70000-C;1649323577414;open;0.08361325;298.3;0.0001;0.583;0.08312718;0.0599;BTC-30SEP22-70000-C;43360.31;;43360.31;;0.079;27.3;0.0;0.0;;50.0;-4.4657;0.0599;0.0627;44652.56;BTC-30SEP22;81.15;0.0;79.43;0.0;108.24458;-24.96205;47.28556;1e-05;0.30282;175.0;70000.0;1.664532e+18;1.6142608414911157
BTC-24JUN22-25000-P;1649323577414;open;0.01366479;569.3;0.0001;0.514;0.01435653;0.0064;BTC-24JUN22-25000-P;43360.31;;43360.31;;0.0075;12.0;0.008;17.5;;50.0;-5.8824;0.0064;0.0068;43776.54;BTC-24JUN22;92.85;0.0;79.29;80.44;25.41407;-15.13863;-7.34645;1e-05;-0.06423;77.0;25000.0;1.6560648e+18;0.5765217291039699
BTC-31MAR23-40000-C;1649323577414;open;0.37769492;25.1;0.0001;0.8765;0.3769479;0.35;BTC-31MAR23-40000-C;43360.31;;43360.31;;0.35;0.9;0.5735;0.1;;0.1;0.0;0.35;0.35;45919.44;BTC-31MAR23;86.06;0.0;78.0;149.95;152.60738;-18.34534;155.26795;1e-05;0.72175;357.0;40000.0;1.6802568e+18;0.9224347665663519
BTC-24JUN22-45000-P;1649323577414;open;0.10700062;303.5;0.0001;0.6065;0.10699943;0.115;BTC-24JUN22-45000-P;43360.31;;43360.31;;0.099;2.4;0.115;3.5;;136.5;2775.0;0.0005;0.115;43776.54;BTC-24JUN22;49.52;0.0;45.18;53.86;80.70084;-25.63512;-56.96707;4e-05;-0.50242;77.0;45000.0;1.6560648e+18;1.0377391123871458
BTC-29APR22-50000-C;1649323577414;open;0.01796172;1811.8;0.0001;0.515;0.0152955;0.0135;BTC-29APR22-50000-C;43360.31;;43360.31;;0.0;0.0;0.022;8.6;;490.7;-69.6629;0.001;0.0445;43393.91;BTC-29APR22;61.83;0.0;0.0;71.18;29.34684;-41.34792;4.69143;4e-05;0.19515;21.0;50000.0;1.6512264e+18;1.1530434582079399
BTC-24JUN22-60000-C;1649323578425;open;0.34982994;1310.5;0.0001;0.8485;0.34899502;0.5;BTC-24JUN22-60000-C;43360.43;;43360.43;;0.0465;20.9;0.0;0.0;;75.0;1492.3567;0.0314;0.5;43776.69;BTC-24JUN22;250.0;0.0;79.75;0.0;77.0409;-123.55759;25.30682;1e-05;0.61972;77.0;60000.0;1.6560648e+18;1.3836521498495278
