;timestamp;state;settlement_price;open_interest;min_price;max_price;mark_price;last_price;instrument_name;index_price;funding_8h;estimated_delivery_price;current_funding;best_bid_price;best_bid_amount;best_ask_price;best_ask_amount;stats.volume_usd;stats.volume;stats.price_change;stats.low;stats.high;underlying_price;underlying_index;mark_iv;interest_rate;bid_iv;ask_iv;greeks.vega;greeks.theta;greeks.rho;greeks.gamma;greeks.delta;t;strike;expiration;m
BTC-24JUN22-25000-P;1649425769971;open;0.01252698;579.6;0.0001;0.5235;0.02351357;0.007;BTC-24JUN22-25000-P;42948.45;;42948.45;;0.007;13.7;0.0075;6.0;;29.9;0.0;0.007;0.007;43308.81;BTC-24JUN22;106.17;0.0;77.41;78.6;30.91135;-21.37753;-9.88534;1e-05;-0.08502;76.0;25000.0;1.6560648e+18;0.5822890948898309
BTC-30SEP22-35000-C;1649425769968;open;0.30294578;469.1;0.0001;0.7875;0.28764623;0.3005;BTC-30SEP22-35000-C;42948.45;;42948.45;;0.2875;4.4;0.293;0.3;;20.0;0.0;0.3005;0.3005;44078.43;BTC-30SEP22;67.36;0.0;67.29;69.88;93.36198;-17.99263;101.09021;1e-05;0.76665;174.0;35000.0;1.664532e+18;0.8152047328457632
BTC-24JUN22-60000-C;1649425769969;open;0.33188427;1310.4;0.0001;0.5075;0.00791053;0.0465;BTC-24JUN22-60000-C;42948.45;;42948.45;;0.0465;19.9;0.0;0.0;;21.5;-86.7521;0.0465;0.351;43309.26;BTC-24JUN22;48.02;0.0;81.85;0.0;30.99253;-9.69492;7.05037;2e-05;0.08532;76.0;60000.0;1.6560648e+18;1.3974938277355942
BTC-24JUN22-60000-P;1649425769970;open;0.69072116;149.0;0.0001;0.893;0.39329267;0.3985;BTC-24JUN22-60000-P;42948.45;;42948.45;;0.39;1.6;0.3985;8.7;;17.4;-43.8337;0.3985;0.7095;43309.26;BTC-24JUN22;48.02;0.0;42.78;54.41;30.99253;-9.69492;-119.12657;2e-05;-0.91468;76.0;60000.0;1.6560648e+18;1.3974938277355942
BTC-30SEP22-75000-C;1649425770976;open;0.06850234;24.2;0.0001;0.561;0.06113025;0.0595;BTC-30SEP22-75000-C;42946.14;;42946.14;;0.041;0.7;0.0;0.0;;2.2;0.0;0.0595;0.0595;44077.88;BTC-30SEP22;78.99;0.0;69.08;0.0;95.28887;-21.53516;38.21598;1e-05;0.24221;174.0;75000.0;1.664532e+18;1.7468672846694928
BTC-22APR22-46000-C;1649425770977;open;0.03657588;35.4;0.0001;0.5115;0.01176671;0.0175;BTC-22APR22-46000-C;42946.14;;42946.14;;0.0095;12.0;0.0135;12.0;;37.7;-5.4054;0.0175;0.0185;43058.91;BTC-22APR22;45.09;0.0;41.23;47.93;25.9017;-42.44604;3.6806;8e-05;0.23854;13.0;46000.0;1.6506216e+18;1.0714119345972888
BTC-27MAY22-40000-P;1649425770976;open;0.08620435;174.3;0.0001;0.5645;0.06488065;0.0555;BTC-27MAY22-40000-P;42946.14;;42946.14;;0.0555;21.9;0.0;0.0;;;;;;43074.88;BTC-27MAY22;68.77;0.0;61.71;0.0;57.49706;-40.54983;-23.13182;3e-05;-0.33713;48.0;40000.0;1.6536456e+18;0.9316625518237295
BTC-22APR22-55000-C;1649425770977;open;0.00578816;115.3;0.0001;0.502;0.00225892;0.001;BTC-22APR22-55000-C;42946.14;;42946.14;;0.0;0.0;0.0025;15.0;;96.0;-77.7778;0.001;0.0045;43058.91;BTC-22APR22;70.43;0.0;0.0;71.77;7.57693;-19.39524;0.65426;2e-05;0.04257;13.0;55000.0;1.6506216e+18;1.281036008757628
BTC-30DEC22-60000-C;1649425770979;open;0.17216759;514.2;0.0001;0.6405;0.14064617;0.14;BTC-30DEC22-60000-C;42946.14;;42946.14;;0.14;8.5;0.0;0.0;;58.1;-8.4967;0.14;0.153;44699.93;BTC-30DEC22;71.59;0.0;71.4;0.0;149.81247;-20.17691;94.16209;1e-05;0.42995;265.0;60000.0;1.6723944e+18;1.3974938277355942
BTC-22APR22-44000-P;1649425770979;open;0.05934069;63.6;0.0001;0.547;0.04721663;0.0475;BTC-22APR22-44000-P;42946.14;;42946.14;;0.044;9.0;0.0485;12.0;;84.0;-1.0417;0.044;0.048;43058.91;BTC-22APR22;45.0;0.0;40.74;46.68;32.66483;-53.42186;-10.19176;0.0001;-0.58074;13.0;44000.0;1.6506216e+18;1.0248288070061025
BTC-24JUN22-50000-C;1649425770979;open;0.06922854;953.8;0.0001;0.5595;0.05994646;0.0785;BTC-24JUN22-50000-C;42946.14;;42946.14;;0.0785;23.0;0.1355;127.1;;;;;;43306.57;BTC-24JUN22;62.19;0.0;72.85;104.43;74.22061;-30.06697;27.22958;3e-05;0.35892;76.0;50000.0;1.6560648e+18;1.1645781897796619
BTC-15APR22-45000-C;1649425770979;open;0.02000238;106.4;0.0001;0.5095;0.00958315;0.0115;BTC-15APR22-45000-C;42946.14;;42946.14;;0.0;0.0;0.011;0.1;;23.9;2200.0;0.0005;0.015;42940.47;BTC-15APR22;48.69;0.0;0.0;51.94;18.57226;-66.90274;1.91251;0.00011;0.25014;6.0;45000.0;1.6500168e+18;1.0481203708016957
BTC-15APR22-35000-C;1649425770979;open;0.20105946;202.0;0.0001;0.6855;0.18567615;0.1961;BTC-15APR22-35000-C;42946.14;;42946.14;;0.109;8.0;0.3045;8.0;;300.0;-3.2083;0.1961;0.2026;42940.47;BTC-15APR22;74.03;0.0;0.0;409.55;2.6777;-14.66624;6.32523;1e-05;0.98125;6.0;35000.0;1.6500168e+18;0.8152047328457632
BTC-27MAY22-25000-C;1649425770977;open;0.43665168;0.0;0.0001;0.922;0.42210254;;BTC-27MAY22-25000-C;42946.14;;42946.14;;0.0;0.0;0.0;0.0;;;;;;43074.88;BTC-27MAY22;78.84;0.0;0.0;0.0;7.96652;-6.44099;32.04044;0.0;0.97893;48.0;25000.0;1.6536456e+18;0.5822890948898309
BTC-30SEP22-250000-P;1649425770978;open;4.5827909;0.7;4.176;5.258;4.6757314;4.884;BTC-30SEP22-250000-P;42946.14;;42946.14;;0.0005;0.1;0.0;0.0;;;;;;44075.57;BTC-30SEP22;103.26;0.0;0.0;0.0;14.22663;-4.20306;-1193.77943;0.0;-0.98086;174.0;250000.0;1.664532e+18;5.822890948898309
BTC-29APR22-25000-P;1649425771984;open;0.00036622;1471.7;0.0001;0.5;0.00045899;0.0005;BTC-29APR22-25000-P;42942.27;;42942.27;;0.0;0.0;0.0005;11.0;;1.0;0.0;0.0005;0.0005;42976.31;BTC-29APR22;94.5;0.0;0.0;95.48;1.72196;-3.9196;-0.15591;0.0;-0.00592;20.0;25000.0;1.6512264e+18;0.5822890948898309
BTC-24JUN22-35000-P;1649425771983;open;0.06574857;498.8;0.0001;0.536;0.03635603;0.0375;BTC-24JUN22-35000-P;42942.27;;42942.27;;0.026;183.7;0.0375;12.4;;11.6;0.0;0.0375;0.0375;43306.8;BTC-24JUN22;64.4;0.0;55.81;65.3;54.3221;-22.78781;-20.84141;2e-05;-0.19248;76.0;35000.0;1.6560648e+18;0.8152047328457632
BTC-24JUN22-250000-C;1649425771983;open;0.06950556;400.5;0.0001;0.567;0.06703391;0.0011;BTC-24JUN22-250000-C;42942.27;;42942.27;;0.0005;1.0;0.0;0.0;;;;;;43306.8;BTC-24JUN22;250.0;0.0;127.06;0.0;50.16778;-81.69909;9.33584;1e-05;0.16954;76.0;250000.0;1.6560648e+18;5.822890948898309
BTC-30DEC22-35000-C;1649425771982;open;0.34110142;2.3;0.0001;0.827;0.32702539;0.378;BTC-30DEC22-35000-C;42942.27;;42942.27;;0.3285;12.0;0.3365;4.8;;;;;;44700.03;BTC-30DEC22;67.16;0.0;67.72;70.75;117.97658;-14.9065;141.64094;1e-05;0.7622;265.0;35000.0;1.6723944e+18;0.8152047328457632
BTC-24JUN22-40000-P;1649425771983;open;0.07867278;554.1;0.0001;0.5785;0.07873456;0.079;BTC-24JUN22-40000-P;42942.27;;42942.27;;0.0785;13.3;0.079;3.2;;2.8;0.0;0.0785;0.079;43306.8;BTC-24JUN22;64.4;0.0;64.25;64.54;72.64185;-30.47284;-37.99766;3e-05;-0.33848;76.0;40000.0;1.6560648e+18;0.9316625518237295
BTC-30DEC22-30000-C;1649425771983;open;0.4112214;105.4;0.0001;0.8945;0.39488326;0.432;BTC-30DEC22-30000-C;42942.27;;42942.27;;0.399;12.0;0.602;7.2;;;;;;44700.03;BTC-30DEC22;67.16;0.0;69.12;160.21;93.91561;-11.86636;143.9159;1e-05;0.83705;265.0;30000.0;1.6723944e+18;0.6987469138677971
BTC-22APR22-42000-C;1649425771982;open;0.08001495;865.0;0.0001;0.5485;0.04872787;0.025;BTC-22APR22-42000-C;42942.27;;42942.27;;0.046;9.0;0.0505;9.0;;933.6;1150.0;0.002;0.063;43056.3;BTC-22APR22;45.86;0.0;42.18;48.31;31.64716;-52.74744;9.3823;0.0001;0.62685;13.0;42000.0;1.6506216e+18;0.9782456794149159
BTC-31MAR23-45000-C;1649425771987;open;0.24697775;0.0;0.0001;0.7385;0.2389319;;BTC-31MAR23-45000-C;42942.27;;42942.27;;0.0;0.0;0.0;0.0;;;;;;45217.12;BTC-31MAR23;61.01;0.0;0.0;0.0;169.99685;-14.53672;169.12723;1e-05;0.62156;356.0;45000.0;1.6802568e+18;1.0481203708016957
BTC-30SEP22-55000-C;1649425771982;open;0.13863337;1925.0;0.0001;0.6275;0.12758885;0.12;BTC-30SEP22-55000-C;42942.27;;42942.27;;0.12;5.7;0.1365;2.9;;72.8;-15.493;0.12;0.142;44075.63;BTC-30SEP22;75.49;0.0;72.7;78.76;120.06765;-25.93129;64.94928;2e-05;0.43535;174.0;55000.0;1.664532e+18;1.281036008757628
BTC-31MAR23-40000-P;1649425771982;open;0.22672531;6.4;0.0001;0.7315;0.23158265;0.1585;BTC-31MAR23-40000-P;42942.27;;42942.27;;0.1825;11.1;0.0;0.0;;;;;;45220.99;BTC-31MAR23;78.91;0.0;64.59;0.0;153.54755;-16.9805;-231.46618;1e-05;-0.29208;356.0;40000.0;1.6802568e+18;0.9316625518237295
BTC-27MAY22-55000-P;1649425771985;open;0.28378032;43.2;0.0001;0.81;0.31007626;0.28;BTC-27MAY22-55000-P;42942.27;;42942.27;;0.2785;6.1;0.0;0.0;;42.2;1.8182;0.275;0.28;43072.82;BTC-27MAY22;76.64;0.0;35.16;0.0;48.02387;-37.746;-62.03699;3e-05;-0.76808;48.0;55000.0;1.6536456e+18;1.281036008757628
BTC-30DEC22-45000-C;1649425771985;open;0.23031328;492.0;0.0001;0.7265;0.22684334;0.228;BTC-30DEC22-45000-C;42942.27;;42942.27;;0.2225;1.7;0.0;0.0;;9.6;0.0;0.228;0.228;44700.03;BTC-30DEC22;68.34;0.0;67.02;0.0;146.31049;-18.813;124.80834;1e-05;0.61031;265.0;45000.0;1.6723944e+18;1.0481203708016957
BTC-27MAY22-20000-C;1649425771982;open;0.54631071;12.0;0.037;1.0365;0.53697177;0.521;BTC-27MAY22-20000-C;42942.27;;42942.27;;0.0005;5.1;0.0;0.0;;;;;;43072.82;BTC-27MAY22;96.88;0.0;0.0;0.0;4.02985;-4.00371;26.09308;0.0;0.99045;48.0;20000.0;1.6536456e+18;0.46583127591186474
BTC-15APR22-35000-P;1649425772990;open;0.00080683;737.0;0.0001;0.5005;0.00071308;0.0005;BTC-15APR22-35000-P;42941.49;;42941.49;;0.0;0.0;0.001;12.0;;12.0;0.0;0.0005;0.0005;42936.02;BTC-15APR22;74.03;0.0;0.0;78.14;2.68245;-14.69378;-0.15502;1e-05;-0.01879;6.0;35000.0;1.6500168e+18;0.8152047328457632
BTC-22APR22-55000-P;1649425772990;open;0.26157018;0.0;0.0001;0.7795;0.27965298;;BTC-22APR22-55000-P;42941.49;;42941.49;;0.0;0.0;0.6655;4.0;;;;;;43052.18;BTC-22APR22;70.43;0.0;0.0;500.0;7.56005;-19.35299;-20.07716;2e-05;-0.95754;13.0;55000.0;1.6506216e+18;1.281036008757628
BTC-24JUN22-50000-P;1649425772992;open;0.20159262;620.0;0.0001;0.714;0.21448209;0.2015;BTC-24JUN22-50000-P;42941.49;;42941.49;;0.2105;12.0;0.2195;3.3;;2.0;-0.2475;0.2015;0.202;43302.6;BTC-24JUN22;62.19;0.0;59.81;65.05;74.20477;-30.06083;-77.92817;3e-05;-0.6412;76.0;50000.0;1.6560648e+18;1.1645781897796619
BTC-31MAR23-30000-P;1649425772991;open;0.11439363;9.5;0.0001;0.62;0.12042599;0.0745;BTC-31MAR23-30000-P;42941.49;;42941.49;;0.0865;11.0;0.0;0.0;;;;;;45217.27;BTC-31MAR23;80.61;0.0;67.36;0.0;117.52477;-13.2768;-133.02763;1e-05;-0.18054;356.0;30000.0;1.6802568e+18;0.6987469138677971
BTC-29APR22-40000-C;1649425772990;open;0.11257544;398.1;0.0001;0.597;0.09746292;0.0975;BTC-29APR22-40000-C;42941.49;;42941.49;;0.05;0.2;0.0;0.0;;46.4;-8.8785;0.0975;0.107;42972.67;BTC-29APR22;61.25;0.0;0.0;0.0;34.8741;-51.4499;15.05758;5e-05;0.71357;20.0;40000.0;1.6512264e+18;0.9316625518237295
BTC-31MAR23-150000-C;1649425772989;open;0.03545964;17.4;0.0001;0.5335;0.03359441;0.0275;BTC-31MAR23-150000-C;42941.49;;42941.49;;0.0265;12.0;0.0;0.0;;;;;;45218.05;BTC-31MAR23;77.61;0.0;73.79;0.0;88.99781;-9.68099;37.83037;1e-05;0.11918;356.0;150000.0;1.6802568e+18;3.4937345693389856
BTC-22APR22-48000-C;1649425772990;open;0.02348711;65.3;0.0001;0.5055;0.00565365;0.0085;BTC-22APR22-48000-C;42941.49;;42941.49;;0.0035;15.0;0.007;15.0;;24.8;6.25;0.008;0.0085;43052.18;BTC-22APR22;47.38;0.0;41.58;50.58;17.47706;-30.0973;1.98286;5e-05;0.12784;13.0;48000.0;1.6506216e+18;1.1179950621884753
BTC-31MAR23-50000-C;1649425772992;open;0.25949982;49.3;0.0001;0.752;0.25233194;0.2525;BTC-31MAR23-50000-C;42941.49;;42941.49;;0.2525;27.1;0.0;0.0;;3.0;0.0;0.2525;0.2525;45217.27;BTC-31MAR23;74.49;0.0;74.55;0.0;173.61772;-18.12665;149.96644;1e-05;0.59162;356.0;50000.0;1.6802568e+18;1.1645781897796619
BTC-10APR22-42000-C;1649425773523;open;;17.4;0.0001;0.527;0.02734859;0.0005;BTC-10APR22-42000-C;42941.49;;42941.49;;0.025;3.0;0.0295;3.0;;17.4;-99.0566;0.0005;0.053;42940.78768358;SYN.BTC-10APR22;50.09;0.0;38.89;59.37;9.59182;-136.72815;1.48068;0.00022;0.74371;1.0;42000.0;1.6495848e+18;0.9782456794149159
BTC-22APR22-45000-P;1649425772990;open;0.07234923;250.4;0.0001;0.5625;0.06265192;0.0605;BTC-22APR22-45000-P;42941.49;;42941.49;;0.056;12.0;0.064;24.0;;36.0;6.1404;0.057;0.0605;43052.18;BTC-22APR22;45.0;0.0;34.98;46.83;29.95752;-48.99666;-12.02344;0.0001;-0.67825;13.0;45000.0;1.6506216e+18;1.0481203708016957
BTC-15APR22-42000-C;1649425772992;open;0.05766506;237.4;0.0001;0.54;0.04007709;0.043;BTC-15APR22-42000-C;42941.49;;42941.49;;0.039;12.0;0.041;12.0;;1058.7;-18.0952;0.043;0.057;42936.02;BTC-15APR22;51.83;0.0;49.73;53.65;21.93777;-84.14168;4.73675;0.00012;0.63601;6.0;42000.0;1.6500168e+18;0.9782456794149159
BTC-30SEP22-25000-P;1649425772990;open;0.02896044;328.5;0.0001;0.5245;0.02466236;0.027;BTC-30SEP22-25000-P;42941.49;;42941.49;;0.019;8.0;0.03;6.6;;33.7;3.8462;0.0245;0.027;44072.07;BTC-30SEP22;73.21;0.0;67.67;77.98;47.4323;-9.93467;-23.13113;1e-05;-0.08495;174.0;25000.0;1.664532e+18;0.5822890948898309
BTC-30SEP22-100000-P;1649425772992;open;1.26974037;30.2;0.802;1.8015;1.30194511;1.0;BTC-30SEP22-100000-P;42941.49;;42941.49;;0.0005;0.1;0.0;0.0;;;;;;44072.07;BTC-30SEP22;85.73;0.0;0.0;0.0;67.56618;-16.57363;-456.42882;1e-05;-0.86094;174.0;100000.0;1.664532e+18;2.3291563795593238
BTC-15APR22-42000-P;1649425773996;open;0.01736191;251.7;0.0001;0.518;0.01826912;0.0175;BTC-15APR22-42000-P;42944.74;;42944.74;;0.0;0.0;0.0205;0.8;;71.3;-14.6341;0.0005;0.0205;42936.27;BTC-15APR22;51.83;0.0;0.0;56.19;21.93726;-84.13975;-3.03812;0.00012;-0.36396;6.0;42000.0;1.6500168e+18;0.9782456794149159
BTC-24JUN22-250000-P;1649425773996;open;4.73132593;0.0;4.313;5.546;4.84024098;;BTC-24JUN22-250000-P;42944.74;;42944.74;;0.0015;2.0;0.0;0.0;;;;;;43303.08;BTC-24JUN22;250.0;0.0;0.0;0.0;50.15988;-81.68622;-516.39838;1e-05;-0.83048;76.0;250000.0;1.6560648e+18;5.822890948898309
BTC-27MAY22-60000-C;1649425773998;open;0.03070592;280.3;0.0001;0.5225;0.0226632;0.0225;BTC-27MAY22-60000-C;42944.74;;42944.74;;0.0225;4.6;0.0;0.0;;59.7;-13.4615;0.0225;0.031;43069.16;BTC-27MAY22;80.76;0.0;80.58;0.0;39.01475;-32.31013;8.16644;2e-05;0.16461;48.0;60000.0;1.6536456e+18;1.3974938277355942
BTC-15APR22-44000-C;1649425773996;open;0.03035015;317.9;0.0001;0.516;0.01616404;0.018;BTC-15APR22-44000-C;42944.74;;42944.74;;0.0;0.0;0.0225;11.0;;41.2;-10.0;0.0125;0.0225;42936.27;BTC-15APR22;48.69;0.0;0.0;60.87;22.02424;-79.34594;2.79902;0.00013;0.36831;6.0;44000.0;1.6500168e+18;1.0248288070061025
BTC-10APR22-41000-P;1649425773999;open;;101.0;0.0001;0.501;0.00144869;0.0015;BTC-10APR22-41000-P;42944.74;;42944.74;;0.001;39.0;0.004;15.0;;351.0;-84.8485;0.0011;0.0099;42940.06750328;SYN.BTC-10APR22;50.09;0.0;45.72;68.07;4.79261;-62.20684;-0.18668;0.00011;-0.08887;1.0;41000.0;1.6495848e+18;0.9549541156193226
BTC-15APR22-44000-P;1649425773999;open;0.03574685;317.1;0.0001;0.5405;0.04094463;0.037;BTC-15APR22-44000-P;42944.74;;42944.74;;0.0385;6.8;0.073;9.0;;35.1;-9.7561;0.0005;0.041;42939.52;BTC-15APR22;48.69;0.0;44.0;109.01;22.03435;-79.38239;-5.34291;0.00013;-0.63126;6.0;44000.0;1.6500168e+18;1.0248288070061025
BTC-24JUN22-80000-C;1649425773996;open;0.11251768;192.8;0.0001;0.5595;0.05998723;0.0105;BTC-24JUN22-80000-C;42944.74;;42944.74;;0.0105;8.6;0.0;0.0;;;;;;43303.08;BTC-24JUN22;128.55;0.0;81.44;0.0;59.95862;-50.20952;15.27257;1e-05;0.2277;76.0;80000.0;1.6560648e+18;1.863325103647459
BTC-24JUN22-80000-P;1649425773999;open;0.9243002;36.6;0.4075;1.407;0.90741807;0.773;BTC-24JUN22-80000-P;42944.74;;42944.74;;0.1;1.0;2.0;0.1;;;;;;43306.33;BTC-24JUN22;128.55;0.0;0.0;500.0;59.96882;-50.21806;-152.95832;1e-05;-0.77226;76.0;80000.0;1.6560648e+18;1.863325103647459
BTC-10APR22-42000-P;1649425773998;open;;324.0;0.0001;0.505;0.00545604;0.004;BTC-10APR22-42000-P;42944.74;;42944.74;;0.0035;12.0;0.0075;12.0;;1024.0;-72.2222;0.003;0.0173;42940.06750328;SYN.BTC-10APR22;50.09;0.0;40.93;58.96;9.59469;-136.76906;-0.54134;0.00022;-0.25645;1.0;42000.0;1.6495848e+18;0.9782456794149159
BTC-24JUN22-70000-P;1649425773997;open;0.81078932;43.3;0.3365;1.336;0.83621418;0.6175;BTC-24JUN22-70000-P;42944.74;;42944.74;;0.6205;4.4;0.0;0.0;;;;;;43303.08;BTC-24JUN22;205.0;0.0;56.28;0.0;79.15513;-105.7025;-123.16426;1e-05;-0.51629;76.0;70000.0;1.6560648e+18;1.6304094656915264
BTC-30DEC22-150000-P;1649425773999;open;2.31871941;10.8;1.884;2.8835;2.38359853;2.265;BTC-30DEC22-150000-P;42944.74;;42944.74;;0.0005;0.1;3.2;5.0;;;;;;44696.1;BTC-30DEC22;86.82;0.0;0.0;398.63;68.44638;-11.17997;-1067.58581;1e-05;-0.89688;265.0;150000.0;1.6723944e+18;3.4937345693389856
BTC-27MAY22-45000-C;1649425775005;open;0.07958263;222.0;0.0001;0.584;0.08437569;0.128;BTC-27MAY22-45000-C;42948.09;;42948.09;;0.0;0.0;0.0;0.0;;;;;;43072.68;BTC-27MAY22;70.83;0.0;0.0;0.0;62.7541;-45.58009;23.00153;4e-05;0.48418;48.0;45000.0;1.6536456e+18;1.0481203708016957
BTC-30SEP22-65000-P;1649425775004;open;0.53872295;125.1;0.0615;1.061;0.56104509;0.6995;BTC-30SEP22-65000-P;42948.09;;42948.09;;0.531;12.0;0.0;0.0;;;;;;44074.79;BTC-30SEP22;77.0;0.0;64.34;0.0;109.30866;-24.07981;-261.50351;2e-05;-0.67826;174.0;65000.0;1.664532e+18;1.5139516467135603
BTC-24JUN22-100000-P;1649425775004;open;1.33557394;21.0;0.877;1.8765;1.37678847;0.81;BTC-24JUN22-100000-P;42948.09;;42948.09;;0.3;0.1;0.0;0.0;;;;;;43306.15;BTC-24JUN22;160.0;0.0;0.0;0.0;58.73225;-61.21374;-196.44566;1e-05;-0.78045;76.0;100000.0;1.6560648e+18;2.3291563795593238
BTC-10APR22-47000-C;1649425775006;open;;0.0;0.0001;0.5005;0.00054547;;BTC-10APR22-47000-C;42948.09;;42948.09;;0.0;0.0;0.001;72.0;;;;;;42943.38252347;SYN.BTC-10APR22;68.39;0.0;0.0;76.3;2.03597;-23.42443;0.06121;3e-05;0.03016;1.0;47000.0;1.6495848e+18;1.094703498392882
BTC-30DEC22-35000-P;1649425775005;open;0.10899976;451.2;0.0001;0.61;0.11003146;0.1085;BTC-30DEC22-35000-P;42948.09;;42948.09;;0.1085;6.5;0.1115;11.8;;400.3;-2.9517;0.1085;0.1122;44702.84;BTC-30DEC22;67.16;0.0;66.6;67.73;117.97476;-14.90627;-113.18344;1e-05;-0.23776;265.0;35000.0;1.6723944e+18;0.8152047328457632
BTC-30SEP22-30000-P;1649425775004;open;0.04423755;1538.4;0.0001;0.552;0.05237185;0.0415;BTC-30SEP22-30000-P;42948.09;;42948.09;;0.0;0.0;0.042;24.0;;137.9;23.8806;0.0335;0.0415;44074.79;BTC-30SEP22;72.86;0.0;0.0;66.41;72.67634;-15.14927;-43.76066;1e-05;-0.15502;174.0;30000.0;1.664532e+18;0.6987469138677971
BTC-15APR22-46000-P;1649425775004;open;0.06426401;222.0;0.0001;0.5765;0.07656921;0.069;BTC-15APR22-46000-P;42948.09;;42948.09;;0.0675;5.9;0.0905;6.3;;32.0;-3.4965;0.0005;0.0715;42942.64;BTC-15APR22;48.69;0.0;0.0;82.77;14.06514;-50.67199;-7.30639;8e-05;-0.84258;6.0;46000.0;1.6500168e+18;1.0714119345972888
BTC-27MAY22-45000-P;1649425775004;open;0.10284014;221.6;0.0001;0.629;0.12920684;0.096;BTC-27MAY22-45000-P;42948.09;;42948.09;;0.0;0.0;0.0;0.0;;;;;;43072.68;BTC-27MAY22;70.83;0.0;0.0;0.0;62.7541;-45.58009;-37.10977;4e-05;-0.51582;48.0;45000.0;1.6536456e+18;1.0481203708016957
BTC-29APR22-35000-C;1649425775005;open;0.20959571;87.2;0.0001;0.6945;0.19471977;0.25;BTC-29APR22-35000-C;42948.09;;42948.09;;0.0005;2.1;0.2785;5.2;;2.5;-10.2334;0.25;0.2785;42978.79;BTC-29APR22;73.04;0.0;0.0;199.26;18.34642;-32.28105;17.16807;2e-05;0.89725;20.0;35000.0;1.6512264e+18;0.8152047328457632
BTC-15APR22-55000-P;1649425775004;open;0.25836592;3.6;0.0001;0.781;0.28111288;0.772;BTC-15APR22-55000-P;42948.09;;42948.09;;0.0;0.0;0.883;4.0;;3.0;0.0;0.772;0.772;42942.64;BTC-15APR22;73.4;0.0;0.0;500.0;1.22238;-6.63887;-10.12331;0.0;-0.99241;6.0;55000.0;1.6500168e+18;1.281036008757628
BTC-15APR22-55000-C;1649425775004;open;0.00162005;52.4;0.0001;0.5;0.00024155;0.501;BTC-15APR22-55000-C;42948.09;;42948.09;;0.0;0.0;0.0005;16.0;;;;;;42942.64;BTC-15APR22;73.4;0.0;0.0;80.29;1.22238;-6.63887;0.05839;0.0;0.00759;6.0;55000.0;1.6500168e+18;1.281036008757628
BTC-24JUN22-75000-P;1649425776012;open;0.71324244;217.1;0.2325;1.232;0.73218065;0.914;BTC-24JUN22-75000-P;42947.96;;42947.96;;0.0005;0.1;0.73;8.3;;;;;;43309.11;BTC-24JUN22;45.0;0.0;0.0;0.0;3.00758;-0.88162;-157.26974;0.0;-0.99473;76.0;75000.0;1.6560648e+18;1.7468672846694928
BTC-24JUN22-65000-C;1649425776011;open;0.27305921;294.7;0.0001;0.767;0.26709331;0.0315;BTC-24JUN22-65000-C;42947.96;;42947.96;;0.0315;5.1;0.0;0.0;;;;;;43309.11;BTC-24JUN22;220.0;0.0;81.16;0.0;78.82127;-112.95837;24.90946;1e-05;0.54061;76.0;65000.0;1.6560648e+18;1.5139516467135603
BTC-24JUN22-30000-P;1649425776013;open;0.03200563;232.0;0.0001;0.5175;0.017752;0.017;BTC-24JUN22-30000-P;42947.96;;42947.96;;0.0175;24.0;0.018;12.0;;50.4;-46.875;0.0165;0.032;43308.98;BTC-24JUN22;71.37;0.0;71.07;71.69;34.68165;-16.12464;-10.66177;1e-05;-0.09932;76.0;30000.0;1.6560648e+18;0.6987469138677971
BTC-30SEP22-70000-P;1649425776011;open;0.63996196;42.8;0.163;1.1625;0.66276283;0.6177;BTC-30SEP22-70000-P;42947.96;;42947.96;;0.6305;12.0;0.0;0.0;;;;;;44077.94;BTC-30SEP22;78.99;0.0;64.19;0.0;103.25542;-23.33569;-291.09318;1e-05;-0.71667;174.0;70000.0;1.664532e+18;1.6304094656915264
BTC-30DEC22-55000-P;1649425776012;open;0.36495679;124.3;0.0001;0.879;0.37926337;0.5285;BTC-30DEC22-55000-P;42947.96;;42947.96;;0.3705;4.6;0.388;12.0;;;;;;44702.75;BTC-30DEC22;66.2;0.0;63.63;68.79;151.63131;-18.8862;-297.12411;2e-05;-0.53368;265.0;55000.0;1.6723944e+18;1.281036008757628
BTC-24JUN22-200000-P;1649425776012;open;3.54029001;101.2;3.1285;4.128;3.62835006;3.452;BTC-24JUN22-200000-P;42947.96;;42947.96;;0.1;0.1;3.9;12.0;;;;;;43309.11;BTC-24JUN22;160.0;0.0;0.0;363.57;18.10255;-18.8674;-417.59892;0.0;-0.95713;76.0;200000.0;1.6560648e+18;4.6583127591186475
BTC-30SEP22-45000-C;1649425776011;open;0.20350198;262.3;0.0001;0.692;0.19229834;0.184;BTC-30SEP22-45000-C;42947.96;;42947.96;;0.1815;10.5;0.206;1.0;;3.1;-7.3048;0.184;0.1985;44077.94;BTC-30SEP22;73.42;0.0;69.42;78.5;118.93918;-24.98597;82.7521;2e-05;0.58444;174.0;45000.0;1.664532e+18;1.0481203708016957
BTC-29APR22-35000-P;1649425776011;open;0.00811622;343.4;0.0001;0.509;0.00918347;0.508;BTC-29APR22-35000-P;42947.96;;42947.96;;0.0075;11.0;0.0;0.0;;6.7;5544.4444;0.0075;0.508;42978.61;BTC-29APR22;73.04;0.0;68.94;0.0;18.3469;-32.28189;-2.73595;2e-05;-0.10276;20.0;35000.0;1.6512264e+18;0.8152047328457632
