Date;Positions;Spot;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
19/03/2022;Delta_hedge;42190.652344;475.347030408056;676.1105433175741;-0.23685012625933574;-0.7768497165474977;0;0;0;0;0;0;0;0
19/03/2022;Cash;42190.652344;29606.18460245013;53035.8976158398;0;0;0;0;0;0;0;0;0;0
19/03/2022;Portfolio;42190.652344;20088.670298218043;20936.211844766953;0.0;0.0;0.28025014827805284;0.1426274362172531;1452.3224693904774;1448.673520429585;-9137893.257734256;-11665.733200077164;782.0403579666664;2139.0566289128924
20/03/2022;Options;41247.824219;-9727.419780190012;-31611.710214569557;-0.011195917503177171;-0.015886370653481804;-3.1017189041017674e-05;-0.00015556356881161196;7.467807503159523;-3.8151244674124927;471.90671685808496;10.897055037103014;0.20310645305694605;-2.768526572468907
20/03/2022;Delta_hedge;41247.824219;461.80723714147734;655.2782241926976;-0.23582867616346334;-0.7663849139467639;0;0;0;0;0;0;0;0
20/03/2022;Cash;41247.824219;29619.72439571671;53056.72993496468;0;0;0;0;0;0;0;0;0;0
20/03/2022;Portfolio;41247.824219;20354.111852668175;22100.29794458782;0.0;0.0;0.5532055369594129;0.2704521941054531;2863.19601817939;2750.1925176179416;-18037674.29608924;-22118.117998876372;1543.5861976133363;4056.732789135666
21/03/2022;Options;41077.996094;-9692.763530300614;-31362.057971130696;-0.01015990759441531;-0.015701884596245944;3.519107581490718e-05;-0.00016566301355646826;10.525252141572436;-3.629562700311198;-1428.875281403131;11.466504548760877;0.7090938186952309;-2.5317499849112677
21/03/2022;Delta_hedge;41077.996094;417.34864447879306;645.0019541130297;-0.23595998957983183;-0.7634758496827344;0;0;0;0;0;0;0;0
21/03/2022;Cash;41077.996094;29664.182988379394;53067.006205044345;0;0;0;0;0;0;0;0;0;0
21/03/2022;Portfolio;41077.996094;20388.768102557573;22349.95018802668;0.0;0.0;1.1045136980087271;0.5350948691795168;5711.654802016305;5444.038023389663;-36013349.45424547;-43758.200821483355;3081.587805902134;8026.38959029321
22/03/2022;Options;42358.808594;-9983.84825771663;-32847.74131030259;-0.009137742844131219;-0.01584627575290107;-0.00025895693052471064;-0.00023595152566145957;1.0718222121824574;-5.201087863182795;6853.703118986045;16.284975622238413;1.5608603600919186;-2.3500982642909576
22/03/2022;Delta_hedge;42358.808594;387.0639001157475;671.2293615448798;-0.23569709793799093;-0.7754642399209352;0;0;0;0;0;0;0;0
22/03/2022;Cash;42358.808594;29694.46773274244;53040.7787976125;0;0;0;0;0;0;0;0;0;0
22/03/2022;Portfolio;42358.808594;20097.683375141554;20864.266848854786;0.0;0.0;2.2411504776718516;1.146766286688463;11588.226624073464;11671.57240854561;-73073302.0396963;-93773.8266192429;6251.664561838786;17199.550460362072
23/03/2022;Options;42892.957031;-10063.858473637101;-33364.381073401295;-0.007240859840165907;-0.015771646906605107;-0.00040747501408519213;-0.0003074387846084576;-1.1330307736407996;-5.851322718646475;9776.392222583287;19.07924300802042;2.565999201499485;-2.1137183915690474
23/03/2022;Delta_hedge;42892.957031;310.5818899917298;676.4925730731169;-0.2346272947878985;-0.7778522019194872;0;0;0;0;0;0;0;0
23/03/2022;Cash;42892.957031;29770.949742866458;53035.51558608426;0;0;0;0;0;0;0;0;0;0
23/03/2022;Portfolio;42892.957031;20017.673159221085;20347.627085756078;0.0;0.0;4.500421474908874;2.3522710014549455;23269.658670933426;23945.437286753604;-146735664.03068444;-192340.8972792829;12552.014612862604;35275.98283826626
24/03/2022;Options;43960.933594;-10192.055762363358;-34571.02650797292;-0.007198766824031048;-0.01622504950616484;-0.0007912687190095322;-0.00040851482296295864;-7.292302592956595;-6.730765447245707;17866.553249845285;23.900748997170744;2.936903662105371;-2.0141068970325606
24/03/2022;Delta_hedge;43960.933594;316.4645103099192;713.2683238998751;-0.2318434784959712;-0.7864033741242324;0;0;0;0;0;0;0;0
24/03/2022;Cash;43960.933594;29765.06712254827;52998.7398352575;0;0;0;0;0;0;0;0;0;0
24/03/2022;Portfolio;43960.933594;19889.475870494833;19140.981651184447;0.0;0.0;9.05926320809355;5.001853656514819;46843.022572532194;50922.0667918473;-295372048.10696065;-408975.26148037764;25264.331861033937;75003.1917724155
25/03/2022;Options;44348.730469;-10168.987369243743;-34895.67883628004;-0.006398086202923378;-0.016369203765094407;-0.0011739690811172635;-0.0005559200568023982;-7.72601888385686;-6.834785688255239;24043.097559344627;29.73086065441745;3.3493255175591163;-1.8218721524601618
25/03/2022;Delta_hedge;44348.730469;283.7470005308765;725.9534057703119;-0.2292960195636698;-0.7868473001875964;0;0;0;0;0;0;0;0
25/03/2022;Cash;44348.730469;29797.78463232731;52986.05475338706;0;0;0;0;0;0;0;0;0;0
25/03/2022;Portfolio;44348.730469;19912.544263614443;18816.329322877333;0.0;0.0;18.098135892104207;10.177339801203969;93581.45676583909;103614.0026695938;-590072006.1529034;-832118.3776846854;50468.41655768995;152597.9356115237
26/03/2022;Options;44500.828125;-10111.03376350209;-34972.80465849578;-0.005345213455031187;-0.01636543587931975;-0.0016720134217636973;-0.0008075851970239084;-6.764265168381383;-6.573487552087838;34695.694875071735;44.40199831453318;3.418359517778039;-1.6387510895185415
26/03/2022;Delta_hedge;44500.828125;237.86642525378028;728.2754492563164;-0.22721001360021523;-0.7858910975827099;0;0;0;0;0;0;0;0
26/03/2022;Cash;44500.828125;29843.66520760441;52983.73270990106;0;0;0;0;0;0;0;0;0;0
26/03/2022;Portfolio;44500.828125;19970.4978693561;18739.2035006616;0.0;0.0;36.09207815349617;20.43996150457404;186623.1987956069;208093.17143834563;-1176736846.800453;-1671169.1999915994;100642.1876529496;306455.0386271384
27/03/2022;Options;46820.492188;-10245.90255317048;-38591.44206885438;-0.005092900667246926;-0.028013240544084564;-0.0007884005049043567;-0.00035258668652770453;-16.350971132402044;-6.79000725260577;18206.83753892457;20.817234106662934;2.4492969686627037;-1.777693701552813
27/03/2022;Delta_hedge;46820.492188;238.45211590509467;1311.593710054876;-0.21883372161124964;-0.8242425541768503;0;0;0;0;0;0;0;0
27/03/2022;Cash;46820.492188;29843.079516953094;52400.4144491025;0;0;0;0;0;0;0;0;0;0
27/03/2022;Portfolio;46820.492188;19835.629079687707;15120.566090302993;0.0;0.0;72.67536672587852;50.66416155409568;375792.66522634553;515804.9350107164;-2369485118.939606;-4142276.316798257;202651.70702548523;759595.5865966831
28/03/2022;Options;47128.003906;-10184.993534413112;-38012.73506230322;-0.003966310372983568;-0.016309295666214346;-0.0007107812465423439;-0.00041701327585484964;-12.917302958202388;-6.959323573278191;15023.384816226342;22.61612316969292;2.647525116869029;-1.667192180803682
28/03/2022;Delta_hedge;47128.003906;186.9242907503779;768.6245498614585;-0.2161134079586263;-0.8065848733615409;0;0;0;0;0;0;0;0
28/03/2022;Cash;47128.003906;29894.60734210781;52943.38360929592;0;0;0;0;0;0;0;0;0;0
28/03/2022;Portfolio;47128.003906;19896.538098445075;15699.273096854158;0.0;0.0;144.90613694938855;97.59416558586854;749291.1241883982;993599.4912475831;-4724470579.063948;-7979222.003004035;404061.30860766297;1463194.7460811343
29/03/2022;Options;47465.730469;-10152.50998153509;-38326.07051619675;-0.0033545047128421325;-0.016442021741438308;-0.0006578667682312873;-0.0004712589405408155;-10.611722746323597;-6.854561689734965;13221.299383769174;24.409417435556563;2.6367922070108607;-1.5247024662564699
29/03/2022;Delta_hedge;47465.730469;159.22401655675492;780.4325723445487;-0.21389136712360765;-0.8074471863701247;0;0;0;0;0;0;0;0
29/03/2022;Cash;47465.730469;29922.307616301434;52931.575586812825;0;0;0;0;0;0;0;0;0;0
29/03/2022;Portfolio;47465.730469;19929.0216513231;15385.937642960627;0.0;0.0;289.3402259734172;199.1645260105218;1496145.021856804;2027685.472043404;-9433546476.153778;-16283499.386392972;806804.0645895528;2985989.3707611337
30/03/2022;Options;47062.664063;-10091.993933596064;-37684.925328830126;-0.0021055608813620626;-0.015970440507032304;-0.0004341484301926422;-0.0004891988966574494;-6.4061797801258376;-6.186760739531464;8487.746571154144;24.712563979620526;2.7378724794066907;-1.2547615342906786
30/03/2022;Delta_hedge;47062.664063;99.09330442373694;751.6114765205887;-0.21443737056802628;-0.8007393138302488;0;0;0;0;0;0;0;0
30/03/2022;Cash;47062.664063;29982.43832843445;52960.39668263678;0;0;0;0;0;0;0;0;0;0
30/03/2022;Portfolio;47062.664063;19989.537699262124;16027.082830327243;0.0;0.0;576.9287819945393;382.3955024180874;2983234.460771735;3893154.9972613747;-18809979263.113678;-31264251.201062582;1608721.732156714;5733079.486796831
31/03/2022;Options;45538.675781;-10035.524580698218;-35780.40379847851;-0.0008973481072920403;-0.014656089763732576;-0.00016584629804413707;-0.00036782065681436097;-2.455838677299266;-4.125486388876656;3384.029553220987;19.17425101941704;2.782229445049623;-0.8656348857764363
31/03/2022;Delta_hedge;45538.675781;40.864044520666226;667.4189199678507;-0.22037365840324497;-0.7857146301431779;0;0;0;0;0;0;0;0
31/03/2022;Cash;45538.675781;30040.66758833752;53044.58923918952;0;0;0;0;0;0;0;0;0;0
31/03/2022;Portfolio;45538.675781;20046.00705215997;17931.60436067886;0.0;0.0;1150.6072445887805;683.5630374518346;5949662.6821473325;6959331.7098852955;-37513985264.42112;-55887368.08822166;3208378.573182025;10248336.227584166
01/04/2022;Options;46281.644531;-10031.941672797024;-36516.08222749099;-0.000797892064675407;-0.014733142731228638;-0.00016643611022837526;-0.0004465010435401864;-2.279705271935255;-3.9923966848688393;3036.2661035401075;20.936270838324454;2.5486026330676896;-0.7484620641024172
01/04/2022;Delta_hedge;46281.644531;36.92775691141285;681.8740747112103;-0.2167585394697353;-0.7889970764334461;0;0;0;0;0;0;0;0
01/04/2022;Cash;46281.644531;30044.603875946774;53030.13408444616;0;0;0;0;0;0;0;0;0;0
01/04/2022;Portfolio;46281.644531;20049.589960061163;17195.92593166638;0.0;0.0;2300.8033401259004;1425.6155957071867;11897200.06811249;14514142.038717145;-75014564376.93045;-116556742.5162548;6415609.181874075;21373565.4577682
02/04/2022;Options;45868.949219;-10018.278355336746;-35973.98251825603;-0.0005101441052263403;-0.014053997193637308;-0.00011596563407922172;-0.0003636568254099193;-1.5005809584925605;-2.6410371312196133;2080.21666329892;16.507357500785673;2.3540488675983373;-0.5386827612498559
02/04/2022;Delta_hedge;45868.949219;23.399774056999195;644.6420835989182;-0.21841089726090648;-0.7842774497950512;0;0;0;0;0;0;0;0
02/04/2022;Cash;45868.949219;30058.13185880119;53067.36607555845;0;0;0;0;0;0;0;0;0;0
02/04/2022;Portfolio;45868.949219;20063.253277521442;17738.02564090134;0.0;0.0;4598.472988509292;2764.094181414846;23778196.612045545;28141143.103127766;-149926958146.437;-225989233.3723874;12822478.9738298;41440717.88341502
03/04/2022;Options;46453.566406;-10019.064837388292;-36555.24298129883;-0.0005571381207351952;-0.014067311447328704;-0.00013325184220426022;-0.00042843016393105795;-1.5341113441447616;-2.4061092159367394;2399.489487790464;19.79117122266803;2.0845227888923725;-0.4294348292534082
03/04/2022;Delta_hedge;46453.566406;25.881052688886435;653.476786472368;-0.21567913106654857;-0.786920053926738;0;0;0;0;0;0;0;0
03/04/2022;Cash;46453.566406;30055.650580169302;53058.531372685;0;0;0;0;0;0;0;0;0;0
03/04/2022;Portfolio;46453.566406;20062.466795469896;17156.765177858542;0.0;0.0;9197.30657913559;5715.480836418003;47558258.279891536;58189099.953376226;-299865672263.17896;-467291256.4002258;25645962.23164795;85689407.83674835
04/04/2022;Options;46622.675781;-10017.647305851686;-36684.416344368045;-0.0005410269605569552;-0.013756806569852929;-0.00013624460568327263;-0.00040500616766764785;-1.4031466550067213;-1.695863759880448;2653.882053028509;20.282451721015203;1.8283897810805603;-0.30039987661917844
04/04/2022;Delta_hedge;46622.675781;25.224124570826795;641.3791324881838;-0.21486641721096042;-0.7868363565550207;0;0;0;0;0;0;0;0
04/04/2022;Cash;46622.675781;30056.307508287362;53070.62902666919;0;0;0;0;0;0;0;0;0;0
04/04/2022;Portfolio;46622.675781;20063.884327006504;17027.591814789324;0.0;0.0;18393.313630274493;11517.679197890133;95109797.19261317;117261062.60660954;-599688974290.6224;-941672412.0420557;51288299.72964619;172678916.6648848
05/04/2022;Options;45555.992188;-10004.998308820426;-35544.44408462694;-0.00019431880630017346;-0.012920903932635786;-6.518739814311349e-05;-5.5911763754237426e-05;-0.5677067383347453;-0.26444607310567425;1310.214778454344;1.6811301682456843;1.6170762603079558;-0.16514451102376615
05/04/2022;Delta_hedge;45555.992188;8.852386021792187;588.6245986170543;-0.21961980912482165;-0.7802364162752179;0;0;0;0;0;0;0;0
05/04/2022;Cash;45555.992188;30072.679246836396;53123.383560540315;0;0;0;0;0;0;0;0;0;0
05/04/2022;Portfolio;45555.992188;20076.533324037762;18167.564074530426;0.0;0.0;36763.45028675084;21589.943508605305;190099748.9235659;219806409.5266118;-1198622294467.1902;-1765169333.6099694;102511971.40523842;323687435.3504282
06/04/2022;Options;43206.738281;-10000.245125742938;-33192.9806436263;-1.5570150469377746e-05;-0.013019379404202294;-5.954513806269393e-06;-3.115204488093516e-06;-0.04243381804084911;-0.022989445394544072;134.6669660743778;-1.2328658806317294;1.3681102593041776;-0.08327351886038738
06/04/2022;Delta_hedge;43206.738281;0.6727354163261936;562.5249184984102;-0.2314510542477239;-0.7682362049121119;0;0;0;0;0;0;0;0
06/04/2022;Cash;43206.738281;30080.858897441864;53149.483240658956;0;0;0;0;0;0;0;0;0;0
06/04/2022;Portfolio;43206.738281;20081.286507115252;20519.027515531063;0.0;0.0;73509.4969694111;38231.50798086241;380109505.7346121;389233556.6513699;-2396677168064.11;-3125764798.163151;204975413.54834315;573186250.5452836
07/04/2022;Options;43503.847656;-10000.025411060991;-33494.36639718784;-1.8943341832334423e-06;-0.012986665665868952;-1.2664172224774636e-06;-7.191662579391817e-07;-0.006678251434315456;-0.0038075412608161866;26.201981278401284;-1.382312754732576;1.0957334964048655;-8.95092872823404e-05
07/04/2022;Delta_hedge;43503.847656;0.08241082571694086;564.9699246873687;-0.22986530961892515;-0.7699173337962978;0;0;0;0;0;0;0;0
07/04/2022;Cash;43503.847656;30081.449222032472;53147.03823447;0;0;0;0;0;0;0;0;0;0
07/04/2022;Portfolio;43503.847656;20081.506221797197;20217.641761969528;0.0;0.0;147017.38538324513;77602.85531493012;760210693.805714;790071775.2339094;-4793301891353.92;-6344721568.67322;409946341.2193842;1163461553.521811
08/04/2022;Options;42287.664063;-9999.999997898361;-32283.030070179233;-1.3386100581501465e-09;-0.013097603350606408;7.028261688186463e-11;-8.012657330002441e-10;1.6138459969345885e-06;-2.7156181000382667e-06;-0.001409610385839876;-1.435311435684949;0.8219177143741965;0.08486578875123688
08/04/2022;Delta_hedge;42287.664063;5.6606692450406286e-05;553.8670505208669;-0.23647558264273952;-0.7634148346923136;0;0;0;0;0;0;0;0
08/04/2022;Cash;42287.664063;30081.531576251495;53158.1411086365;0;0;0;0;0;0;0;0;0;0
08/04/2022;Portfolio;42287.664063;20081.531634959825;21428.978088978132;0.0;0.0;294034.39866571705;146432.24907399586;1520419463.5193467;1490821265.6336;-9586591650868.227;-11972134853.942106;819891644.4559276;2195386900.2887526
09/04/2022;Options;42782.136719;-9999.999999999955;-32782.13671900006;-9.372526447240538e-15;-0.013050441795704394;1.2712162372418457e-14;-9.086717375430555e-15;4.6220709236170274e-11;-1.523497120677332e-11;-2.4257927945781434e-07;4.738775421716892e-10;0.5479452054789601;0.1671474956546993
09/04/2022;Delta_hedge;42782.136719;4.0097670786828806e-10;558.3257851471773;-0.23374241603876808;-0.7662575839612322;0;0;0;0;0;0;0;0
09/04/2022;Cash;42782.136719;30081.531632857786;53153.68237401019;0;0;0;0;0;0;0;0;0;0
09/04/2022;Portfolio;42782.136719;20081.531632858234;20929.87144015731;0.0;0.0;588068.7973929773;299848.32595826604;3040838927.356926;3052744621.6941457;-19173183303742.984;-24515259560.66633;1639783288.810603;4495478905.820167
10/04/2022;Options;42207.671875;-10000.0;-10000.0;-1.036060643795654e-25;-0.0;3.381235313681549e-25;3.108181931386986e-27;5.727719984792606e-22;5.265175036100201e-24;-6.467289154115198e-18;-0.0;0.273972602739726;0.273972602739726
10/04/2022;Delta_hedge;42207.671875;4.372970769592822e-21;0.0;-0.23692375238358254;0;0;0;0;0;0;0;0;0
10/04/2022;Cash;42207.671875;30081.531632858187;53712.00815915737;0;0;0;0;0;0;0;0;0;0
10/04/2022;Portfolio;42207.671875;20081.531632858187;43712.00815915737;0.0;0.0;1176137.5947859574;287142.4662533221;6081677854.713866;2923386737.9897466;-38346366607486.055;-23476442860.214027;3279566577.484783;4304986182.140163
11/04/2022;Options;39521.902344;-10000.0;-10000.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
11/04/2022;Delta_hedge;39521.902344;0.0;0.0;0;0;0;0;0;0;0;0;0;0
11/04/2022;Cash;39521.902344;30081.531632858187;53712.00815915737;0;0;0;0;0;0;0;0;0;0
11/04/2022;Portfolio;39521.902344;20081.531632858187;43712.00815915737;0.0;0.0;2352275.1895719147;574284.9325066442;12163355709.427732;5846773475.979493;-76692733214972.11;-46952885720.428055;6559133154.969566;8609972364.280327
12/04/2022;Options;;;;;;;;;;;;;
12/04/2022;Delta_hedge;;;;;;;;;;;;;
12/04/2022;Cash;;;;;;;;;;;;;
12/04/2022;Portfolio;;;;;;;;;;;;;
13/04/2022;Options;;;;;;;;;;;;;
13/04/2022;Delta_hedge;;;;;;;;;;;;;
13/04/2022;Cash;;;;;;;;;;;;;
13/04/2022;Portfolio;;;;;;;;;;;;;
14/04/2022;Options;;;;;;;;;;;;;
14/04/2022;Delta_hedge;;;;;;;;;;;;;
14/04/2022;Cash;;;;;;;;;;;;;
14/04/2022;Portfolio;;;;;;;;;;;;;
