;Typ;Position;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
7;C;Short;41166.73;50000;0.0;0.04;0;0.6508;-0.0;-1166.7300000000032;;-0.3528385316225681;;;;-0.0;;;;-0.0
8;C;Short;41166.73;42000;0.0;0.04;0;0.6508;-0.0;-4166.730000000003;;-0.09879865026051597;;;;-0.0;;;;-0.0
9;C;Short;41166.73;38000;0.0;0.04;1;0.6508;-990.0847732171582;-996.0196240158548;-0.007843879403667467;-0.003398218699792291;0.0054425781112950045;0.0026201403179827126;9.704191328303533;4.671746079296302;-115571.40600154061;-152.39102494904603;0.0590717971597954;0.18087072055363468
10;C;Short;41166.73;48000;0.0;0.04;1;0.6508;-0.029703506178352213;-3166.5173899009187;-1.3890467749949482;-0.12881532350150646;-1.8326935068731298;-0.0009313511631264819;-3267.7176281452967;-1.6606118820896292;38755447.17024471;39.919562862209524;-37.782103424519136;-3.255214342507027
Options; ; ;41166.73;;0.0;0.04;;;-990.1144767233366;-9495.99701391678;-0.007885315590802642;-0.13001428419317565;0.005387433895307297;-3.574437515735122e-05;9.605868435797234;-0.06373271055453199;-114405.27262243943;-2.672543107955598;0.057936559156091985;-1.0665064470302321
