;Typ;Position;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
5;C;Short;39521.902344;39000;0.0;0.04;1;0.6593;-3211.811385845268;-4679.366600528319;-0.16838320637691148;-0.029121454540937276;0.019482743968276973;0.00901412409138016;35.19170711858906;16.282224694375177;-430169.8664400418;-539.9349293285367;-4.3392659281345605;-0.5238754668749935
6;C;Short;39521.902344;47000;0.0;0.04;1;0.6593;-0.00023029185905489122;-0.0015761707780272104;-1.5147155976021567;-1.3893217262927122;-2.1979533805188587;-1.8371783603593077;-3970.166202126254;-3318.497788999703;47709344.40747449;109242.02517861711;-41.225084865812505;-37.78963633678664
7;C;Short;39521.902344;50000;0.0;0.04;2;0.6593;-0.006249584842034227;-554.8215690245908;-1.0325418252031384;-0.2922895320854624;-1.015276571071251;-0.056742142254291576;-3667.7909222316475;-204.98681856577772;22024541.14161622;3346.6635074668193;-56.02968905222675;-15.467919566326705
8;C;Short;39521.902344;42000;0.0;0.04;2;0.6593;-505.77085527749614;-2489.6811258388534;-0.3584868567100969;-0.12771994112290425;-0.09007049348167745;0.001048490659650648;-325.3889115203832;3.787780229631081;1943236.8236907672;-76.42879351137692;-19.095170230690247;-6.450407732761878
9;C;Short;39521.902344;38000;0.0;0.04;3;0.6593;-732.8948347004413;-798.6320563413174;-0.07507071961341073;-0.0584059133828128;0.008557606314456215;0.008692522309349677;46.37284802565192;47.10394486482941;-188992.34256301966;-523.9944955316524;-5.348278324389923;-3.97856822324489
10;C;Short;39521.902344;48000;0.0;0.04;3;0.6593;-5.0658152421947324;-1867.39197641099;-0.5940796628637302;-0.15900828619245463;-0.320742358327895;-0.011118577444513665;-1738.0720836623104;-60.250505006859136;6947194.939100034;644.627066906905;-48.00654763263535;-12.247256399379834
Options; ; ;39521.902344;;0.0;0.04;;;-4455.549370942102;-10389.89490431485;-0.17509906878735382;-0.09239730108159384;0.004861358114978515;-4.951703910713386e-05;-5.921889312089477;-9.91425473361861;-112659.86685408808;-7.17725316588949;-6.229975138368724;-5.114652232681844
