;Type;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
07/04/2022;C;43503.847656;38000;0.0;0.04;7;0.6442;928.2656145464337;945.8441657950825;0.01652123479816337;0.012975051397039538;-0.002874543004736603;-0.002456626642153396;-35.51360061797051;-30.350444329113756;60306.70263553552;141.07732513230772;1.2506477695107827;0.5705578021719788
08/04/2022;C;42287.664063;38000;0.0;0.04;6;0.6212;902.2082495360837;927.0449803895317;0.02402758714823639;0.018684448237413998;-0.004144757643428131;-0.0035823139007222955;-42.32422106461735;-36.5808229336223;80932.0137838395;191.4143374854621;2.3059047366963936;1.427580532177628
09/04/2022;C;42782.136719;38000;0.0;0.04;5;0.6173;944.8580400623727;961.6894858412998;0.01632867860624563;0.011907451247655038;-0.0037723865903654947;-0.0030208605598847386;-31.899921126474247;-25.544893474203406;72528.29493075963;158.99355358038423;0.8669422748281682;0.26129469145959777
10/04/2022;C;42207.671875;38000;0.0;0.04;4;0.6183;943.3253680100753;962.1252986972177;0.01865524712294088;0.013144179699535121;-0.004749926122698089;-0.003712604439304946;-32.184978867553184;-25.15620081996984;91539.83411416723;195.86644513660602;0.9485202326510551;0.3445676383052134
11/04/2022;C;39521.902344;38000;0.0;0.04;3;0.6593;732.8948347004413;798.6320563413174;0.07507071961341073;0.0584059133828128;-0.008557606314456215;-0.008692522309349677;-46.37284802565192;-47.10394486482941;188992.34256301966;523.9944955316524;5.348278324389923;3.97856822324489
12/04/2022;C;40127.18;38000;0.0;0.04;2;0.6504;864.9229691367899;913.2592272680195;0.052160312441699254;0.03548472999198314;-0.012468401869553801;-0.010259926867193833;-44.435334662782424;-36.564692791358205;265805.6801878154;598.4306423208523;2.3101541063944806;1.3964235612045557
13/04/2022;C;41166.73;38000;0.0;0.04;1;0.6508;990.0847732171582;996.0196240158548;0.007843879403667467;0.003398218699792291;-0.0054425781112950045;-0.0026201403179827126;-9.704191328303533;-4.671746079296302;115571.40600154061;152.39102494904603;-0.0590717971597954;-0.18087072055363468
14/04/2022;C;39981.64;38000;0.0;0.04;0;0.651;1000.0;1000.0;;0.0;;;;0.0;;;0.0;0.0
