;Type;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
07/04/2022;C;43503.847656;40000;0.0;0.04;1;0.6442;496.62385487786224;497.9341615144076;0.005636293038348658;0.00361138912312564;-0.004185388197107004;-0.00284878912643419;-7.386923497469402;-5.027917685613439;87070.92585805758;162.3449973246363;-0.11955361538770803;-0.17503043498286505
08/04/2022;C;42287.664063;40000;0.0;0.04;0;0.6212;500.0;500.0;;0.0;;;;0.0;;;0.0;0.0
