;Type;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
07/04/2022;C;43503.847656;45000;0.0;0.04;1;0.6442;153.17725820423738;248.77140081695234;0.45775642762391083;0.3709938965335164;0.13428778538417566;0.0695465192948621;237.00874340955056;122.7448430952059;-2768118.5861009355;-3912.954530723049;12.26729938695646;9.890243740644285
08/04/2022;C;42287.664063;45000;0.0;0.04;0;0.6212;0.0;0.0;;;;;;;;;;
