;Type;Spot;Strike;Rate;Dividend;Maturity;Volatility;Price_digital;Price_spread;Delta_digital;Delta_spread;Gamma_digital;Gamma_spread;Vega_digital;Vega_spread;Theta_digital;Theta_spread;Rho_digital;Rho_spread
29/03/2022;C;47465.730469;55000;0.0;0.04;12;0.6372;89.42759198487343;103.15181829725225;0.15642616851486552;0.15046470046228616;0.016636177266213383;0.014936605631603999;348.5119612284219;312.90756520958035;-331477.1820868384;-814.2803033889924;48.14011019666812;46.18017549445021
30/03/2022;C;47062.664063;55000;0.0;0.04;11;0.6284;67.55411884607966;79.45393610486099;0.17726556137927416;0.17043137669703384;0.022508191219527986;0.02027868294030662;426.2619753037404;384.0393642645902;-437318.4876699095;-1078.2786638727043;50.408799319781245;48.349182018284196
31/03/2022;C;45538.675781;55000;0.0;0.04;10;0.6422;32.93323130671683;39.96329320668133;0.20994830110625573;0.20245478605711067;0.03422910112694157;0.03128582653362096;602.2446231156678;550.4591178052433;-697441.7999166592;-1745.3374014033643;54.78035646746732;52.72733864578376
01/04/2022;C;46281.644531;55000;0.0;0.04;9;0.6072;30.87259114208983;38.4082589207394;0.23670819559244677;0.2273119870852432;0.04401088996077868;0.039846862154491826;658.9334560483927;596.5894035667584;-801854.4721601529;-1987.5840186709243;55.900650968000555;53.58377763745724
02/04/2022;C;45868.949219;55000;0.0;0.04;8;0.6019;18.231745957255313;23.540391313756004;0.27547069018837833;0.2644275688041035;0.06190834875938538;0.056172903950503034;816.7152902635412;741.0514167190743;-1110400.1762769227;-2758.7644345655085;58.18535675361718;55.7649465872008
03/04/2022;C;46453.566406;55000;0.0;0.04;7;0.6029;19.05692285642302;24.989748903169584;0.29207242171124553;0.27945963445118854;0.06961861401753171;0.06268206148689798;804.9628403786;724.7591892963164;-1253595.0689133655;-3090.497966826553;54.09608087612929;51.67719016872109
04/04/2022;C;46622.675781;55000;0.0;0.04;6;0.6267;17.648970960693703;23.473405017923255;0.3069634022209037;0.29326659509050934;0.07734481486757427;0.06942467349789445;796.7999256576787;715.2072802377606;-1506591.442198902;-3703.0312161002807;48.81590173494306;46.564371795700126
05/04/2022;C;45555.992188;55000;0.0;0.04;5;0.6359;5.000244394741314;7.207781210269843;0.3885624736631076;0.3718208470619633;0.13059127564187892;0.11820910085002662;1137.5752353516546;1029.7146195963273;-2624809.4374379045;-6507.207775924063;51.85787310453527;49.564499597529206
06/04/2022;C;43206.738281;55000;0.0;0.04;4;0.6741;0.2686744018138383;0.4460882399977333;0.5264450710144067;0.5065288026526743;0.25296069349176503;0.23275846159379393;1868.7211340580686;1719.479221483578;-5726345.878547157;-14433.251784255846;56.59672011116786;54.41411535919719
07/04/2022;C;43503.847656;55000;0.0;0.04;3;0.6442;0.025635060848488773;0.052793937749727515;0.7316523582288512;0.700749735184151;0.5000235639294344;0.45637136171796494;2647.522026438424;2416.392585359285;-10346063.849713279;-25867.207233280486;59.31389245716586;56.7739508370535
08/04/2022;C;42287.664063;55000;0.0;0.04;2;0.6212;4.631506702156667e-06;1.7988139693832163e-05;1.2849379207970317;1.2280870627960214;1.5921462010748864;1.450418623399777;5419.403945795722;4936.986569073653;-30668222.779713877;-76536.81653411975;69.85961209846748;66.74449659156284
09/04/2022;C;42782.136719;55000;0.0;0.04;1;0.6173;3.2360892448024867e-12;5.726137272180639e-11;2.450800673403938;2.3158673598609796;5.887569572148779;5.247094589072244;9957.251224349156;8874.058876258347;-112077622.02249473;-273644.0335324415;66.87125132613527;63.17444821536931
10/04/2022;C;42207.671875;55000;0.0;0.04;0;0.6183;0.0;0.0;;;;;;;;;;
